horizon_hour,week,weekday,hour,demand
2125,13,4,13,26.96375
2126,13,4,14,26.29
2127,13,4,15,25.5475
2128,13,4,16,24.86
2129,13,4,17,24.75
2130,13,4,18,25.3275
2131,13,4,19,26.7575
2132,13,4,20,27.4175
2133,13,4,21,26.6475
2134,13,4,22,25.355
2135,13,4,23,22.495
2136,13,5,0,20.2125
2137,13,5,1,18.2875
2138,13,5,2,17.435
2139,13,5,3,16.54125
2140,13,5,4,16.17
2141,13,5,5,15.785
2142,13,5,6,15.895
2143,13,5,7,16.1975
2144,13,5,8,18.0125
2145,13,5,9,21.67
2146,13,5,10,23.32
2147,13,5,11,24.76375
2148,13,5,12,25.465
2149,13,5,13,24.95625
2150,13,5,14,24.475
2151,13,5,15,23.32
2152,13,5,16,22.3025
2153,13,5,17,21.89
2154,13,5,18,22.77
2155,13,5,19,26.0425
2156,13,5,20,27.9675
2157,13,5,21,27.28
2158,13,5,22,24.8875
2159,13,5,23,21.615
2160,13,6,0,19.3325
2161,13,6,1,17.0225
2162,13,6,2,16.1975
2163,13,6,3,16.005
2164,13,6,4,15.895
2165,13,6,5,15.5925
2166,13,6,6,15.95
2167,13,6,7,17.6825
2168,13,6,8,19.7175
2169,13,6,9,23.54
2170,13,6,10,24.7775
2171,13,6,11,25.1625
2172,13,6,12,24.86
2173,13,6,13,24.2825
2174,13,6,14,22.99
2175,13,6,15,22.55
2176,13,6,16,22.33
2177,13,6,17,21.835
2178,13,6,18,23.54
2179,13,6,19,26.235
2180,13,6,20,26.3175
2181,13,6,21,25.465
2182,13,6,22,23.6225
2183,13,6,23,21.2575
2184,14,0,0,18.6725
2185,14,0,1,16.8025
2186,14,0,2,15.675
2187,14,0,3,15.125
2188,14,0,4,15.51
2189,14,0,5,15.675
2190,14,0,6,19.14
2191,14,0,7,23.5125
2192,14,0,8,24.53
2193,14,0,9,26.0425
2194,14,0,10,26.2625
2195,14,0,11,26.62
2196,14,0,12,26.5925
2197,14,0,13,26.51
2198,14,0,14,25.58875
2199,14,0,15,23.815
2200,14,0,16,24.43375
2201,14,0,17,24.75
2202,14,0,18,26.5375
2203,14,0,19,27.995
2204,14,0,20,27.70625
2205,14,0,21,26.84
2206,14,0,22,24.21375
2207,14,0,23,20.68
2208,14,1,0,18.0675
2209,14,1,1,16.9125
2210,14,1,2,15.9775
2211,14,1,3,15.95
2212,14,1,4,15.73
2213,14,1,5,16.6925
2214,14,1,6,21.3675
2215,14,1,7,24.3925
2216,14,1,8,26.125
2217,14,1,9,26.73
2218,14,1,10,27.2525
2219,14,1,11,27.555
2220,14,1,12,26.8675
2221,14,1,13,25.9875
2222,14,1,14,26.2625
2223,14,1,15,26.3725
2224,14,1,16,25.9875
2225,14,1,17,25.3275
2226,14,1,18,26.19375
2227,14,1,19,28.2425
2228,14,1,20,29.4525
2229,14,1,21,28.215
2230,14,1,22,25.58875
2231,14,1,23,22.42625
2232,14,2,0,19.635
2233,14,2,1,17.72375
2234,14,2,2,16.61
2235,14,2,3,16.28
2236,14,2,4,16.61
2237,14,2,5,16.94
2238,14,2,6,22.15125
2239,14,2,7,25.3275
2240,14,2,8,26.455
2241,14,2,9,26.84
2242,14,2,10,27.06
2243,14,2,11,26.90875
2244,14,2,12,25.905
2245,14,2,13,25.34125
2246,14,2,14,25.025
2247,14,2,15,24.70875
2248,14,2,16,24.46125
2249,14,2,17,24.5575
2250,14,2,18,25.6025
2251,14,2,19,27.8575
2252,14,2,20,28.71
2253,14,2,21,27.84375
2254,14,2,22,26.0975
2255,14,2,23,21.945
2256,14,3,0,19.36
2257,14,3,1,18.1775
2258,14,3,2,16.72
2259,14,3,3,16.17
2260,14,3,4,16.04625
2261,14,3,5,16.78875
2262,14,3,6,21.68375
2263,14,3,7,25.85
2264,14,3,8,26.9225
2265,14,3,9,27.8025
2266,14,3,10,28.11875
2267,14,3,11,28.2425
2268,14,3,12,27.1975
2269,14,3,13,26.24875
2270,14,3,14,26.1525
2271,14,3,15,25.69875
2272,14,3,16,25.135
2273,14,3,17,24.53
2274,14,3,18,25.83625
2275,14,3,19,27.21125
2276,14,3,20,27.28
2277,14,3,21,26.57875
2278,14,3,22,25.08
2279,14,3,23,22.385
2280,14,4,0,19.6625
2281,14,4,1,17.875
2282,14,4,2,16.83
2283,14,4,3,16.17
2284,14,4,4,15.8675
2285,14,4,5,15.49625
2286,14,4,6,16.12875
2287,14,4,7,17.1875
2288,14,4,8,18.9475
2289,14,4,9,21.65625
2290,14,4,10,22.83875
2291,14,4,11,23.8975
2292,14,4,12,25.5475
2293,14,4,13,25.34125
2294,14,4,14,24.68125
2295,14,4,15,23.74625
2296,14,4,16,22.825
2297,14,4,17,22.1925
2298,14,4,18,23.22375
2299,14,4,19,25.4375
2300,14,4,20,26.30375
2301,14,4,21,25.4925
2302,14,4,22,24.24125
2303,14,4,23,21.5875
2304,14,5,0,18.645
2305,14,5,1,16.7475
2306,14,5,2,15.73
2307,14,5,3,15.22125
2308,14,5,4,15.02875
2309,14,5,5,14.91875
2310,14,5,6,14.74
2311,14,5,7,15.4825
2312,14,5,8,19.45625
2313,14,5,9,21.8625
2314,14,5,10,22.22
2315,14,5,11,22.6875
2316,14,5,12,23.5675
2317,14,5,13,23.76
2318,14,5,14,23.2375
2319,14,5,15,22.77
2320,14,5,16,22.92125
2321,14,5,17,23.22375
2322,14,5,18,25.58875
2323,14,5,19,27.885
2324,14,5,20,27.65125
2325,14,5,21,26.33125
2326,14,5,22,23.22375
2327,14,5,23,20.185
2328,14,6,0,18.7275
2329,14,6,1,17.215
2330,14,6,2,15.895
2331,14,6,3,15.8125
2332,14,6,4,15.77125
2333,14,6,5,15.95
2334,14,6,6,16.115
2335,14,6,7,17.1875
2336,14,6,8,19.8
2337,14,6,9,21.725
2338,14,6,10,23.5675
2339,14,6,11,23.87
2340,14,6,12,25.795
2341,14,6,13,26.5925
2342,14,6,14,24.8875
2343,14,6,15,24.2
2344,14,6,16,23.47125
2345,14,6,17,23.1
2346,14,6,18,24.42
2347,14,6,19,26.73
2348,14,6,20,26.8675
2349,14,6,21,26.015
2350,14,6,22,23.54
2351,14,6,23,20.5975
2352,15,0,0,18.7
2353,15,0,1,16.9675
2354,15,0,2,15.82625
2355,15,0,3,15.29
2356,15,0,4,15.38625
2357,15,0,5,15.8675
2358,15,0,6,19.9375
2359,15,0,7,24.695
2360,15,0,8,26.35875
2361,15,0,9,27.5825
2362,15,0,10,27.9675
2363,15,0,11,27.6375
2364,15,0,12,27.40375
2365,15,0,13,26.8125
2366,15,0,14,26.27625
2367,15,0,15,25.56125
2368,15,0,16,25.56125
2369,15,0,17,25.3
2370,15,0,18,27.8575
2371,15,0,19,29.425
2372,15,0,20,29.0125
2373,15,0,21,28.4075
2374,15,0,22,25.1625
2375,15,0,23,21.90375
2376,15,1,0,19.56625
2377,15,1,1,17.69625
2378,15,1,2,16.995
2379,15,1,3,16.65125
2380,15,1,4,16.65125
2381,15,1,5,16.67875
2382,15,1,6,21.8625
2383,15,1,7,26.79875
2384,15,1,8,28.17375
2385,15,1,9,28.5175
2386,15,1,10,28.03625
2387,15,1,11,27.4725
2388,15,1,12,28.38
2389,15,1,13,26.77125
2390,15,1,14,25.63
2391,15,1,15,25.2175
2392,15,1,16,24.5025
2393,15,1,17,25.245
2394,15,1,18,27.7475
2395,15,1,19,29.535
2396,15,1,20,29.6175
2397,15,1,21,28.1875
2398,15,1,22,26.08375
2399,15,1,23,22.935
2400,15,2,0,19.73125
2401,15,2,1,17.83375
2402,15,2,2,17.11875
2403,15,2,3,16.995
2404,15,2,4,16.775
2405,15,2,5,17.105
2406,15,2,6,22.1925
2407,15,2,7,25.52
2408,15,2,8,26.9775
2409,15,2,9,27.7475
2410,15,2,10,27.5825
2411,15,2,11,27.28
2412,15,2,12,26.8125
2413,15,2,13,26.0425
2414,15,2,14,25.025
2415,15,2,15,24.7775
2416,15,2,16,24.2825
2417,15,2,17,24.9425
2418,15,2,18,27.1425
2419,15,2,19,29.0675
2420,15,2,20,28.71
2421,15,2,21,28.215
2422,15,2,22,24.97
2423,15,2,23,22.31625
2424,15,3,0,19.415
2425,15,3,1,18.1775
2426,15,3,2,17.655
2427,15,3,3,17.38
2428,15,3,4,17.4075
2429,15,3,5,17.71
2430,15,3,6,22.8525
2431,15,3,7,26.4275
2432,15,3,8,27.4175
2433,15,3,9,28.1325
2434,15,3,10,28.2975
2435,15,3,11,27.56875
2436,15,3,12,26.8675
2437,15,3,13,26.2075
2438,15,3,14,25.795
2439,15,3,15,25.465
2440,15,3,16,24.695
2441,15,3,17,24.585
2442,15,3,18,27.1975
2443,15,3,19,29.04
2444,15,3,20,29.04
2445,15,3,21,28.215
2446,15,3,22,24.81875
2447,15,3,23,21.98625
2448,15,4,0,19.15375
2449,15,4,1,17.44875
2450,15,4,2,16.4175
2451,15,4,3,16.17
2452,15,4,4,16.0325
2453,15,4,5,16.29375
2454,15,4,6,21.13375
2455,15,4,7,25.8775
2456,15,4,8,27.3625
2457,15,4,9,28.27
2458,15,4,10,28.0775
2459,15,4,11,27.6925
2460,15,4,12,27.06
2461,15,4,13,26.015
2462,15,4,14,24.46125
2463,15,4,15,24.585
2464,15,4,16,23.0175
2465,15,4,17,23.1825
2466,15,4,18,26.015
2467,15,4,19,28.215
2468,15,4,20,27.8025
2469,15,4,21,27.115
2470,15,4,22,24.8325
2471,15,4,23,22.15125
2472,15,5,0,19.745
2473,15,5,1,17.36625
2474,15,5,2,16.12875
2475,15,5,3,15.675
2476,15,5,4,15.18
2477,15,5,5,15.05625
2478,15,5,6,15.4
2479,15,5,7,16.12875
2480,15,5,8,18.43875
2481,15,5,9,21.07875
2482,15,5,10,22.45375
2483,15,5,11,22.9075
2484,15,5,12,23.22375
2485,15,5,13,23.1
2486,15,5,14,22.42625
2487,15,5,15,21.45
2488,15,5,16,21.4775
2489,15,5,17,22.0
2490,15,5,18,24.8875
2491,15,5,19,25.9875
2492,15,5,20,25.85
2493,15,5,21,25.135
2494,15,5,22,23.705
2495,15,5,23,21.175
2496,15,6,0,19.25
2497,15,6,1,17.9575
2498,15,6,2,16.32125
2499,15,6,3,15.785
2500,15,6,4,15.08375
2501,15,6,5,14.47875
2502,15,6,6,14.9325
2503,15,6,7,15.3725
2504,15,6,8,17.325
2505,15,6,9,19.8825
2506,15,6,10,21.89
2507,15,6,11,24.0625
2508,15,6,12,24.365
2509,15,6,13,24.09
2510,15,6,14,24.1175
2511,15,6,15,23.375
2512,15,6,16,23.1
2513,15,6,17,23.0725
2514,15,6,18,26.18
2515,15,6,19,28.05
2516,15,6,20,26.5375
2517,15,6,21,25.74
2518,15,6,22,23.595
2519,15,6,23,21.43625
2520,16,0,0,19.18125
2521,16,0,1,17.09125
2522,16,0,2,16.17
2523,16,0,3,15.29
2524,16,0,4,15.5375
2525,16,0,5,16.32125
2526,16,0,6,21.01
2527,16,0,7,24.0625
2528,16,0,8,24.43375
2529,16,0,9,25.42375
2530,16,0,10,25.83625
2531,16,0,11,25.56125
2532,16,0,12,25.795
2533,16,0,13,25.905
2534,16,0,14,25.3825
2535,16,0,15,25.135
2536,16,0,16,25.2725
2537,16,0,17,25.685
2538,16,0,18,29.04
2539,16,0,19,29.2875
2540,16,0,20,28.93
2541,16,0,21,27.9675
2542,16,0,22,24.585
2543,16,0,23,21.27125
2544,16,1,0,18.43875
2545,16,1,1,16.4725
2546,16,1,2,16.06
2547,16,1,3,15.73
2548,16,1,4,15.5925
2549,16,1,5,16.26625
2550,16,1,6,21.505
2551,16,1,7,24.7775
2552,16,1,8,25.7675
2553,16,1,9,27.1425
2554,16,1,10,27.9675
2555,16,1,11,27.5
2556,16,1,12,27.5825
2557,16,1,13,27.0875
2558,16,1,14,26.4275
2559,16,1,15,26.235
2560,16,1,16,26.1525
2561,16,1,17,25.63
2562,16,1,18,28.49
2563,16,1,19,29.04
2564,16,1,20,28.27
2565,16,1,21,27.06
2566,16,1,22,25.09375
2567,16,1,23,21.7525
2568,16,2,0,19.745
2569,16,2,1,17.435
2570,16,2,2,17.0775
2571,16,2,3,16.885
2572,16,2,4,16.9675
2573,16,2,5,17.0775
2574,16,2,6,22.34375
2575,16,2,7,25.09375
2576,16,2,8,26.7025
2577,16,2,9,26.99125
2578,16,2,10,27.51375
2579,16,2,11,27.6375
2580,16,2,12,27.0325
2581,16,2,13,25.7675
2582,16,2,14,24.7775
2583,16,2,15,24.35125
2584,16,2,16,25.1625
2585,16,2,17,28.0225
2586,16,2,18,29.755
2587,16,2,19,31.02
2588,16,2,20,30.4975
2589,16,2,21,29.205
2590,16,2,22,25.7125
2591,16,2,23,21.95875
2592,16,3,0,19.1675
2593,16,3,1,17.71
2594,16,3,2,16.72
2595,16,3,3,16.0875
2596,16,3,4,15.708
2597,16,3,5,16.39
2598,16,3,6,22.4125
2599,16,3,7,25.6575
2600,16,3,8,26.9775
2601,16,3,9,28.325
2602,16,3,10,28.7375
2603,16,3,11,28.1325
2604,16,3,12,28.0225
2605,16,3,13,27.885
2606,16,3,14,27.3075
2607,16,3,15,26.9775
2608,16,3,16,26.6475
2609,16,3,17,26.29
2610,16,3,18,27.335
2611,16,3,19,28.1325
2612,16,3,20,29.0125
2613,16,3,21,27.3625
2614,16,3,22,24.9425
2615,16,3,23,22.44
2616,16,4,0,19.855
2617,16,4,1,17.875
2618,16,4,2,16.72
2619,16,4,3,16.3625
2620,16,4,4,16.06
2621,16,4,5,16.32125
2622,16,4,6,19.3875
2623,16,4,7,23.6775
2624,16,4,8,24.7775
2625,16,4,9,25.72625
2626,16,4,10,25.2175
2627,16,4,11,25.5475
2628,16,4,12,26.015
2629,16,4,13,25.7125
2630,16,4,14,24.90125
2631,16,4,15,23.815
2632,16,4,16,23.85625
2633,16,4,17,24.9425
2634,16,4,18,27.6375
2635,16,4,19,27.8025
2636,16,4,20,27.5
2637,16,4,21,26.3175
2638,16,4,22,24.86
2639,16,4,23,22.15125
2640,16,5,0,19.855
2641,16,5,1,18.04
2642,16,5,2,16.84375
2643,16,5,3,16.5
2644,16,5,4,16.28
2645,16,5,5,15.9225
2646,16,5,6,16.10125
2647,16,5,7,16.8025
2648,16,5,8,20.3225
2649,16,5,9,22.3025
2650,16,5,10,23.8975
2651,16,5,11,24.0075
2652,16,5,12,24.3375
2653,16,5,13,24.37875
2654,16,5,14,23.74625
2655,16,5,15,23.03125
2656,16,5,16,22.33
2657,16,5,17,24.59875
2658,16,5,18,27.885
2659,16,5,19,29.865
2660,16,5,20,29.755
2661,16,5,21,28.7375
2662,16,5,22,25.6025
2663,16,5,23,21.9725
2664,16,6,0,19.5525
2665,16,6,1,17.9575
2666,16,6,2,16.72
2667,16,6,3,16.3625
2668,16,6,4,16.28
2669,16,6,5,17.0775
2670,16,6,6,17.985
2671,16,6,7,19.415
2672,16,6,8,21.2575
2673,16,6,9,23.375
2674,16,6,10,25.63
2675,16,6,11,26.51
2676,16,6,12,27.06
2677,16,6,13,27.115
2678,16,6,14,26.7575
2679,16,6,15,26.0425
2680,16,6,16,25.5475
2681,16,6,17,25.96
2682,16,6,18,26.9225
2683,16,6,19,28.6275
2684,16,6,20,27.995
2685,16,6,21,26.895
2686,16,6,22,24.6125
2687,16,6,23,22.1375
2688,17,0,0,18.98875
2689,17,0,1,17.3525
2690,17,0,2,16.0325
2691,17,0,3,15.62
2692,17,0,4,15.4
2693,17,0,5,16.4725
2694,17,0,6,20.41875
2695,17,0,7,24.5025
2696,17,0,8,25.6575
2697,17,0,9,26.55125
2698,17,0,10,26.30375
2699,17,0,11,25.74
2700,17,0,12,25.8225
2701,17,0,13,25.12125
2702,17,0,14,24.8325
2703,17,0,15,25.47875
2704,17,0,16,25.94625
2705,17,0,17,26.30375
2706,17,0,18,28.4075
2707,17,0,19,29.52125
2708,17,0,20,28.83375
2709,17,0,21,27.995
2710,17,0,22,25.41
2711,17,0,23,21.34
2712,17,1,0,18.3975
2713,17,1,1,17.03625
2714,17,1,2,16.1425
2715,17,1,3,15.71625
2716,17,1,4,15.5925
2717,17,1,5,16.83
2718,17,1,6,22.55
2719,17,1,7,25.8775
2720,17,1,8,27.445
2721,17,1,9,28.4625
2722,17,1,10,28.8475
2723,17,1,11,28.16
2724,17,1,12,28.14625
2725,17,1,13,27.6375
2726,17,1,14,27.3625
2727,17,1,15,27.4725
2728,17,1,16,27.335
2729,17,1,17,27.0325
2730,17,1,18,28.435
2731,17,1,19,29.8925
2732,17,1,20,29.535
2733,17,1,21,28.38
2734,17,1,22,26.07
2735,17,1,23,22.66
2736,17,2,0,19.8
2737,17,2,1,18.16375
2738,17,2,2,17.80625
2739,17,2,3,17.25625
2740,17,2,4,17.2425
2741,17,2,5,17.5175
2742,17,2,6,22.55
2743,17,2,7,25.8775
2744,17,2,8,27.0875
2745,17,2,9,28.16
2746,17,2,10,28.215
2747,17,2,11,28.325
2748,17,2,12,28.4625
2749,17,2,13,27.72
2750,17,2,14,26.44125
2751,17,2,15,25.94625
2752,17,2,16,25.8775
2753,17,2,17,26.77125
2754,17,2,18,29.26
2755,17,2,19,30.09875
2756,17,2,20,29.9475
2757,17,2,21,28.64125
2758,17,2,22,26.62
2759,17,2,23,22.66
2760,17,3,0,20.33625
2761,17,3,1,18.3975
2762,17,3,2,16.95375
2763,17,3,3,16.665
2764,17,3,4,16.5
2765,17,3,5,17.06375
2766,17,3,6,22.28875
2767,17,3,7,25.905
2768,17,3,8,26.9225
2769,17,3,9,27.61
2770,17,3,10,28.105
2771,17,3,11,28.1325
2772,17,3,12,27.83
2773,17,3,13,27.07375
2774,17,3,14,26.9775
2775,17,3,15,26.4
2776,17,3,16,25.80875
2777,17,3,17,27.4175
2778,17,3,18,29.535
2779,17,3,19,27.995
2780,17,3,20,27.5
2781,17,3,21,26.895
2782,17,3,22,24.6675
2783,17,3,23,22.42625
2784,17,4,0,19.745
2785,17,4,1,18.0675
2786,17,4,2,17.545
2787,17,4,3,16.9125
2788,17,4,4,16.43125
2789,17,4,5,16.1975
2790,17,4,6,16.8575
2791,17,4,7,17.0225
2792,17,4,8,18.4525
2793,17,4,9,21.32625
2794,17,4,10,23.08625
2795,17,4,11,24.475
2796,17,4,12,25.2175
2797,17,4,13,25.74
2798,17,4,14,25.50625
2799,17,4,15,25.245
2800,17,4,16,25.41
2801,17,4,17,26.90875
2802,17,4,18,28.83375
2803,17,4,19,28.7925
2804,17,4,20,27.9125
2805,17,4,21,26.3175
2806,17,4,22,24.62625
2807,17,4,23,21.57375
2808,17,5,0,18.81
2809,17,5,1,17.105
2810,17,5,2,16.335
2811,17,5,3,16.06
2812,17,5,4,16.0325
2813,17,5,5,16.6375
2814,17,5,6,17.6825
2815,17,5,7,20.46
2816,17,5,8,23.93875
2817,17,5,9,25.41
2818,17,5,10,26.785
2819,17,5,11,27.7475
2820,17,5,12,28.655
2821,17,5,13,27.87125
2822,17,5,14,27.95375
2823,17,5,15,27.28
2824,17,5,16,24.915
2825,17,5,17,24.365
2826,17,5,18,26.0975
2827,17,5,19,26.1525
2828,17,5,20,26.125
2829,17,5,21,25.3825
2830,17,5,22,24.24125
2831,17,5,23,22.055
2832,17,6,0,19.7175
2833,17,6,1,18.1225
2834,17,6,2,16.6925
2835,17,6,3,15.4275
2836,17,6,4,15.46875
2837,17,6,5,15.345
2838,17,6,6,15.84
2839,17,6,7,16.94
2840,17,6,8,19.635
2841,17,6,9,21.65625
2842,17,6,10,24.31
2843,17,6,11,24.73625
2844,17,6,12,25.31375
2845,17,6,13,25.45125
2846,17,6,14,25.465
2847,17,6,15,24.695
2848,17,6,16,23.6225
2849,17,6,17,23.21
2850,17,6,18,25.135
2851,17,6,19,26.29
2852,17,6,20,25.9875
2853,17,6,21,25.4375
2854,17,6,22,24.6125
2855,17,6,23,22.8525
2856,18,0,0,19.9925
2857,18,0,1,18.24625
2858,18,0,2,17.1325
2859,18,0,3,16.3625
2860,18,0,4,16.0875
2861,18,0,5,15.455
2862,18,0,6,15.11125
2863,18,0,7,16.18375
2864,18,0,8,17.4625
2865,18,0,9,19.89625
2866,18,0,10,22.15125
2867,18,0,11,23.66375
2868,18,0,12,24.6125
2869,18,0,13,25.56125
2870,18,0,14,25.1075
2871,18,0,15,24.8325
2872,18,0,16,23.43
2873,18,0,17,24.585
2874,18,0,18,27.445
2875,18,0,19,28.4075
2876,18,0,20,28.105
2877,18,0,21,27.3075
2878,18,0,22,25.01125
2879,18,0,23,22.3575
2880,18,1,0,20.0475
2881,18,1,1,18.15
2882,18,1,2,17.16
2883,18,1,3,16.885
2884,18,1,4,16.9125
2885,18,1,5,17.22875
2886,18,1,6,22.0825
2887,18,1,7,27.4725
2888,18,1,8,29.1225
2889,18,1,9,30.1675
2890,18,1,10,30.2225
2891,18,1,11,28.49
2892,18,1,12,28.6
2893,18,1,13,28.105
2894,18,1,14,27.225
2895,18,1,15,26.8125
2896,18,1,16,26.29
2897,18,1,17,26.345
2898,18,1,18,28.7925
2899,18,1,19,28.765
2900,18,1,20,28.4075
2901,18,1,21,27.8025
2902,18,1,22,26.4
2903,18,1,23,22.9075
2904,18,2,0,19.855
2905,18,2,1,18.63125
2906,18,2,2,17.6825
2907,18,2,3,17.2425
2908,18,2,4,16.67875
2909,18,2,5,17.55875
2910,18,2,6,22.88
2911,18,2,7,25.7125
2912,18,2,8,28.3525
2913,18,2,9,28.2975
2914,18,2,10,28.765
2915,18,2,11,29.13625
2916,18,2,12,30.48375
2917,18,2,13,30.2225
2918,18,2,14,29.4525
2919,18,2,15,28.7925
2920,18,2,16,27.665
2921,18,2,17,27.83
2922,18,2,18,29.37
2923,18,2,19,29.7
2924,18,2,20,29.0675
2925,18,2,21,27.775
2926,18,2,22,26.3725
2927,18,2,23,23.8425
2928,18,3,0,21.0375
2929,18,3,1,18.425
2930,18,3,2,17.6
2931,18,3,3,17.03625
2932,18,3,4,16.83
2933,18,3,5,16.78875
2934,18,3,6,20.3225
2935,18,3,7,24.6675
2936,18,3,8,25.41
2937,18,3,9,26.18
2938,18,3,10,27.0875
2939,18,3,11,28.0775
2940,18,3,12,28.545
2941,18,3,13,29.1225
2942,18,3,14,28.7375
2943,18,3,15,28.71
2944,18,3,16,26.51
2945,18,3,17,25.5475
2946,18,3,18,28.1325
2947,18,3,19,29.0125
2948,18,3,20,28.5725
2949,18,3,21,27.5825
2950,18,3,22,25.9325
2951,18,3,23,23.7325
2952,18,4,0,20.68
2953,18,4,1,18.26
2954,18,4,2,17.0225
2955,18,4,3,16.225
2956,18,4,4,16.26625
2957,18,4,5,15.95
2958,18,4,6,18.81
2959,18,4,7,22.825
2960,18,4,8,24.42
2961,18,4,9,25.96
2962,18,4,10,26.675
2963,18,4,11,26.95
2964,18,4,12,27.1425
2965,18,4,13,26.62
2966,18,4,14,26.8125
2967,18,4,15,25.85
2968,18,4,16,25.52
2969,18,4,17,24.97
2970,18,4,18,28.2425
2971,18,4,19,29.16375
2972,18,4,20,28.5175
2973,18,4,21,26.85375
2974,18,4,22,26.3725
2975,18,4,23,23.32
2976,18,5,0,19.8
2977,18,5,1,18.15
2978,18,5,2,16.665
2979,18,5,3,16.1425
2980,18,5,4,16.06
2981,18,5,5,17.42125
2982,18,5,6,24.145
2983,18,5,7,28.2425
2984,18,5,8,29.59
2985,18,5,9,26.5375
2986,18,5,10,27.5275
2987,18,5,11,30.14
2988,18,5,12,31.35
2989,18,5,13,31.44625
2990,18,5,14,30.59375
2991,18,5,15,30.84125
2992,18,5,16,26.60625
2993,18,5,17,25.34125
2994,18,5,18,27.3075
2995,18,5,19,27.8575
2996,18,5,20,27.3075
2997,18,5,21,26.5925
2998,18,5,22,26.675
2999,18,5,23,23.88375
3000,18,6,0,20.735
3001,18,6,1,18.81
3002,18,6,2,18.0125
3003,18,6,3,17.5725
3004,18,6,4,17.14625
3005,18,6,5,17.2975
3006,18,6,6,18.26
3007,18,6,7,19.2775
3008,18,6,8,22.6325
3009,18,6,9,24.24125
3010,18,6,10,25.795
3011,18,6,11,26.8675
3012,18,6,12,26.785
3013,18,6,13,26.8125
3014,18,6,14,26.2625
3015,18,6,15,25.96
3016,18,6,16,23.705
3017,18,6,17,22.7975
3018,18,6,18,25.4375
3019,18,6,19,27.335
3020,18,6,20,26.95
3021,18,6,21,26.29
3022,18,6,22,24.7225
3023,18,6,23,22.55
3024,19,0,0,19.6075
3025,19,0,1,18.13625
3026,19,0,2,16.6375
3027,19,0,3,15.95
3028,19,0,4,15.785
3029,19,0,5,16.8025
3030,19,0,6,20.515
3031,19,0,7,25.025
3032,19,0,8,26.235
3033,19,0,9,27.4175
3034,19,0,10,28.875
3035,19,0,11,28.9575
3036,19,0,12,29.81
3037,19,0,13,28.9575
3038,19,0,14,26.6475
3039,19,0,15,26.3175
3040,19,0,16,27.1425
3041,19,0,17,27.115
3042,19,0,18,29.15
3043,19,0,19,29.48
3044,19,0,20,29.04
3045,19,0,21,28.4625
3046,19,0,22,25.9875
3047,19,0,23,23.595
3048,19,1,0,20.6525
3049,19,1,1,18.4525
3050,19,1,2,17.545
3051,19,1,3,16.72
3052,19,1,4,16.6375
3053,19,1,5,17.2425
3054,19,1,6,23.54
3055,19,1,7,26.51
3056,19,1,8,28.93
3057,19,1,9,29.37
3058,19,1,10,29.755
3059,19,1,11,29.15
3060,19,1,12,29.57625
3061,19,1,13,29.04
3062,19,1,14,27.1975
3063,19,1,15,26.77125
3064,19,1,16,24.8875
3065,19,1,17,24.97
3066,19,1,18,27.9675
3067,19,1,19,28.6825
3068,19,1,20,28.4075
3069,19,1,21,27.83
3070,19,1,22,26.7575
3071,19,1,23,22.99
3072,19,2,0,19.91
3073,19,2,1,18.5075
3074,19,2,2,16.94
3075,19,2,3,16.5275
3076,19,2,4,16.445
3077,19,2,5,16.775
3078,19,2,6,21.5875
3079,19,2,7,25.1075
3080,19,2,8,27.665
3081,19,2,9,28.4075
3082,19,2,10,28.91625
3083,19,2,11,29.08125
3084,19,2,12,29.315
3085,19,2,13,29.24625
3086,19,2,14,28.61375
3087,19,2,15,28.27
3088,19,2,16,27.37625
3089,19,2,17,28.05
3090,19,2,18,28.82
3091,19,2,19,28.5725
3092,19,2,20,27.995
3093,19,2,21,27.07375
3094,19,2,22,24.81875
3095,19,2,23,23.1275
3096,19,3,0,19.58
3097,19,3,1,18.2325
3098,19,3,2,17.38
3099,19,3,3,16.4175
3100,19,3,4,16.3625
3101,19,3,5,16.65125
3102,19,3,6,20.7075
3103,19,3,7,24.9975
3104,19,3,8,25.12125
3105,19,3,9,26.08375
3106,19,3,10,27.335
3107,19,3,11,28.6275
3108,19,3,12,28.50375
3109,19,3,13,28.28375
3110,19,3,14,26.2625
3111,19,3,15,25.63
3112,19,3,16,24.915
3113,19,3,17,26.38625
3114,19,3,18,28.215
3115,19,3,19,28.435
3116,19,3,20,27.995
3117,19,3,21,27.3625
3118,19,3,22,26.62
3119,19,3,23,23.705
3120,19,4,0,20.02
3121,19,4,1,18.535
3122,19,4,2,17.71
3123,19,4,3,17.0225
3124,19,4,4,16.5275
3125,19,4,5,16.8025
3126,19,4,6,20.66625
3127,19,4,7,24.3925
3128,19,4,8,25.25875
3129,19,4,9,26.90875
3130,19,4,10,27.48625
3131,19,4,11,27.8575
3132,19,4,12,28.4625
3133,19,4,13,28.545
3134,19,4,14,27.9125
3135,19,4,15,27.225
3136,19,4,16,25.0525
3137,19,4,17,26.4825
3138,19,4,18,27.92625
3139,19,4,19,27.56875
3140,19,4,20,26.9775
3141,19,4,21,26.51
3142,19,4,22,26.0975
3143,19,4,23,23.80125
3144,19,5,0,20.8175
3145,19,5,1,18.81
3146,19,5,2,17.93
3147,19,5,3,17.6825
3148,19,5,4,17.31125
3149,19,5,5,18.1225
3150,19,5,6,23.2375
3151,19,5,7,26.895
