horizon_hour,week,weekday,hour,wind_ab_mw,wind_ka_mw
4399,27,1,7,0.0,0.0
4400,27,1,8,0.0,0.0
4401,27,1,9,0.0,0.0
4402,27,1,10,0.0,0.0
4403,27,1,11,0.0,0.0
4404,27,1,12,0.0,0.0
4405,27,1,13,0.0,0.0
4406,27,1,14,0.0,0.0
4407,27,1,15,0.0,0.0
4408,27,1,16,0.0,0.0
4409,27,1,17,0.0,0.0
4410,27,1,18,0.0,0.0
4411,27,1,19,0.0,0.0
4412,27,1,20,0.0,0.0
4413,27,1,21,0.0,0.0
4414,27,1,22,0.0,0.0
4415,27,1,23,0.0,0.0
4416,27,2,0,0.0,0.0
4417,27,2,1,0.0,0.0
4418,27,2,2,0.0,0.0
4419,27,2,3,0.0,0.0
4420,27,2,4,0.0,0.0
4421,27,2,5,0.0,0.0
4422,27,2,6,0.0,0.0
4423,27,2,7,0.0,0.0
4424,27,2,8,0.0,0.0
4425,27,2,9,0.0,0.0
4426,27,2,10,0.0,0.0
4427,27,2,11,0.0,0.0
4428,27,2,12,0.0,0.0
4429,27,2,13,0.0,0.0
4430,27,2,14,0.0,0.0
4431,27,2,15,0.0,0.0
4432,27,2,16,0.0,0.0
4433,27,2,17,0.0,0.0
4434,27,2,18,0.0,0.0
4435,27,2,19,0.0,0.0
4436,27,2,20,0.0,0.0
4437,27,2,21,0.0,0.0
4438,27,2,22,0.0,0.0
4439,27,2,23,0.0,0.0
4440,27,3,0,0.0,0.0
4441,27,3,1,0.0,0.0
4442,27,3,2,0.0,0.0
4443,27,3,3,0.0,0.0
4444,27,3,4,0.0,0.0
4445,27,3,5,0.0,0.0
4446,27,3,6,0.0,0.0
4447,27,3,7,0.0,0.0
4448,27,3,8,0.0,0.0
4449,27,3,9,0.0,0.0
4450,27,3,10,0.0,0.0
4451,27,3,11,0.0,0.0
4452,27,3,12,0.0,0.0
4453,27,3,13,0.0,0.0
4454,27,3,14,0.0,0.0
4455,27,3,15,0.0,0.0
4456,27,3,16,0.0,0.0
4457,27,3,17,0.0,0.0
4458,27,3,18,0.0,0.0
4459,27,3,19,0.0,0.0
4460,27,3,20,0.0,0.0
4461,27,3,21,0.0,0.0
4462,27,3,22,0.0,0.0
4463,27,3,23,0.0,0.0
4464,27,4,0,0.0,0.0
4465,27,4,1,0.0,0.0
4466,27,4,2,0.0,0.0
4467,27,4,3,0.0,0.0
4468,27,4,4,0.0,0.0
4469,27,4,5,0.0,0.0
4470,27,4,6,0.0,0.0
4471,27,4,7,0.0,0.0
4472,27,4,8,0.0,0.0
4473,27,4,9,0.0,0.0
4474,27,4,10,0.0,0.0
4475,27,4,11,0.0,0.0
4476,27,4,12,0.0,0.0
4477,27,4,13,0.0,0.0
4478,27,4,14,0.0,0.0
4479,27,4,15,0.0,0.0
4480,27,4,16,0.0,0.0
4481,27,4,17,0.0,0.0
4482,27,4,18,0.0,0.0
4483,27,4,19,0.0,0.0
4484,27,4,20,0.0,0.0
4485,27,4,21,0.0,0.0
4486,27,4,22,0.0,0.0
4487,27,4,23,0.0,0.0
4488,27,5,0,0.0,0.0
4489,27,5,1,0.0,0.0
4490,27,5,2,0.0,0.0
4491,27,5,3,0.0,0.0
4492,27,5,4,0.0,0.0
4493,27,5,5,0.0,0.0
4494,27,5,6,0.0,0.0
4495,27,5,7,0.0,0.0
4496,27,5,8,0.0,0.0
4497,27,5,9,0.0,0.0
4498,27,5,10,0.0,0.0
4499,27,5,11,0.0,0.0
4500,27,5,12,0.0,0.0
4501,27,5,13,0.0,0.0
4502,27,5,14,0.0,0.0
4503,27,5,15,0.0,0.0
4504,27,5,16,0.0,0.0
4505,27,5,17,0.0,0.0
4506,27,5,18,0.0,0.0
4507,27,5,19,0.0,0.0
4508,27,5,20,0.0,0.0
4509,27,5,21,0.0,0.0
4510,27,5,22,0.155568,0.0
4511,27,5,23,0.0,0.0
4512,27,6,0,0.0,0.0
4513,27,6,1,0.0,0.0
4514,27,6,2,0.0,0.0
4515,27,6,3,0.0,0.0
4516,27,6,4,0.0,0.0
4517,27,6,5,0.192396,0.0
4518,27,6,6,0.0,0.0
4519,27,6,7,0.169032,0.0
4520,27,6,8,0.28704,0.0
4521,27,6,9,0.171804,0.0
4522,27,6,10,0.0,0.0
4523,27,6,11,0.0,0.0
4524,27,6,12,0.0,0.0
4525,27,6,13,0.0,0.0
4526,27,6,14,0.0,0.0
4527,27,6,15,0.0,0.0
4528,27,6,16,0.0,0.0
4529,27,6,17,0.0,0.0
4530,27,6,18,0.0,0.0
4531,27,6,19,0.0,0.0
4532,27,6,20,0.0,0.0
4533,27,6,21,0.0,0.0
4534,27,6,22,0.0,0.0
4535,27,6,23,0.0,0.0
4536,28,0,0,0.0,0.0
4537,28,0,1,0.0,0.0
4538,28,0,2,0.0,0.0
4539,28,0,3,0.0,0.0
4540,28,0,4,0.0,0.0
4541,28,0,5,0.0,0.0
4542,28,0,6,0.0,0.0
4543,28,0,7,0.0,0.0
4544,28,0,8,0.0,0.0
4545,28,0,9,0.0,0.0
4546,28,0,10,0.0,0.0
4547,28,0,11,0.0,0.0
4548,28,0,12,0.0,0.0
4549,28,0,13,0.0,0.0
4550,28,0,14,0.0,0.0
4551,28,0,15,0.0,0.0
4552,28,0,16,0.0,0.0
4553,28,0,17,0.0,0.0
4554,28,0,18,0.0,0.0
4555,28,0,19,0.0,0.0
4556,28,0,20,0.0,0.0
4557,28,0,21,0.0,0.0
4558,28,0,22,0.0,0.0
4559,28,0,23,0.0,0.0
4560,28,1,0,0.0,0.0
4561,28,1,1,0.0,0.0
4562,28,1,2,0.0,0.0
4563,28,1,3,0.0,0.0
4564,28,1,4,0.139728,0.0
4565,28,1,5,0.0,0.0
4566,28,1,6,0.0,0.0
4567,28,1,7,0.0,0.0
4568,28,1,8,0.0,0.0
4569,28,1,9,0.0,0.0
4570,28,1,10,0.0,0.0
4571,28,1,11,0.0,0.0
4572,28,1,12,0.0,0.0
4573,28,1,13,0.0,0.0
4574,28,1,14,0.0,0.0
4575,28,1,15,0.0,0.0
4576,28,1,16,0.0,0.0
4577,28,1,17,0.0,0.0
4578,28,1,18,0.0,0.0
4579,28,1,19,0.0,0.0
4580,28,1,20,0.0,0.0
4581,28,1,21,0.0,0.0
4582,28,1,22,0.0,0.0
4583,28,1,23,0.0,0.0
4584,28,2,0,0.0,0.0
4585,28,2,1,0.0,0.0
4586,28,2,2,0.0,0.0
4587,28,2,3,0.0,0.0
4588,28,2,4,0.0,0.0
4589,28,2,5,0.0,0.0
4590,28,2,6,0.0,0.0
4591,28,2,7,0.0,0.0
4592,28,2,8,0.0,0.0
4593,28,2,9,0.0,0.0
4594,28,2,10,0.0,0.0
4595,28,2,11,0.0,0.0
4596,28,2,12,0.0,0.0
4597,28,2,13,0.0,0.0
4598,28,2,14,0.0,0.0
4599,28,2,15,0.0,0.0
4600,28,2,16,0.0,0.0
4601,28,2,17,0.0,0.0
4602,28,2,18,0.0,0.0
4603,28,2,19,0.0,0.0
4604,28,2,20,0.0,0.0
4605,28,2,21,0.0,0.0
4606,28,2,22,0.0,0.0
4607,28,2,23,0.0,0.0
4608,28,3,0,0.0,0.0
4609,28,3,1,0.124284,0.0
4610,28,3,2,0.101316,0.0
4611,28,3,3,0.0,0.0
4612,28,3,4,0.220908,0.0
4613,28,3,5,0.204276,0.0
4614,28,3,6,0.19398,0.0
4615,28,3,7,0.0,0.0
4616,28,3,8,0.0,0.0
4617,28,3,9,0.0,0.0
4618,28,3,10,0.0,0.0
4619,28,3,11,0.0,0.0
4620,28,3,12,0.148044,0.0
4621,28,3,13,0.0,0.0
4622,28,3,14,0.0,0.0
4623,28,3,15,0.0,0.0
4624,28,3,16,0.144876,0.0
4625,28,3,17,0.153588,0.0
4626,28,3,18,0.0,0.0
4627,28,3,19,0.0,0.0
4628,28,3,20,0.0,0.0
4629,28,3,21,0.0,0.0
4630,28,3,22,0.0,0.0
4631,28,3,23,0.0,0.0
4632,28,4,0,0.0,0.0
4633,28,4,1,0.0,0.0
4634,28,4,2,0.0,0.0
4635,28,4,3,0.0,0.0
4636,28,4,4,0.0,0.0
4637,28,4,5,0.0,0.0
4638,28,4,6,0.0,0.0
4639,28,4,7,0.0,0.0
4640,28,4,8,0.0,0.0
4641,28,4,9,0.0,0.0
4642,28,4,10,0.0,0.0
4643,28,4,11,0.0,0.0
4644,28,4,12,0.0,0.0
4645,28,4,13,0.0,0.0
4646,28,4,14,0.0,0.0
4647,28,4,15,0.0,0.0
4648,28,4,16,0.0,0.0
4649,28,4,17,0.0,0.0
4650,28,4,18,0.0,0.0
4651,28,4,19,0.0,0.0
4652,28,4,20,0.0,0.0
4653,28,4,21,0.0,0.0
4654,28,4,22,0.0,0.0
4655,28,4,23,0.0,0.0
4656,28,5,0,0.0,0.0
4657,28,5,1,0.220908,0.0
4658,28,5,2,0.3009,0.0
4659,28,5,3,0.0,0.0
4660,28,5,4,0.137748,0.0
4661,28,5,5,0.0,0.0
4662,28,5,6,0.0,0.0
4663,28,5,7,0.0,0.0
4664,28,5,8,0.0,0.0
4665,28,5,9,0.0,0.0
4666,28,5,10,0.0,0.0
4667,28,5,11,0.0,0.0
4668,28,5,12,0.0,0.0
4669,28,5,13,0.0,0.0
4670,28,5,14,0.0,0.0
4671,28,5,15,0.0,0.0
4672,28,5,16,0.0,0.0
4673,28,5,17,0.0,0.0
4674,28,5,18,0.0,0.0
4675,28,5,19,0.0,0.0
4676,28,5,20,0.0,0.0
4677,28,5,21,0.0,0.0
4678,28,5,22,0.0,0.0
4679,28,5,23,0.0,0.0
4680,28,6,0,0.0,0.0
4681,28,6,1,0.179328,0.0
4682,28,6,2,0.310008,0.0
4683,28,6,3,0.387624,0.0
4684,28,6,4,0.0,0.0
4685,28,6,5,0.0,0.0
4686,28,6,6,0.0,0.0
4687,28,6,7,0.0,0.0
4688,28,6,8,0.0,0.0
4689,28,6,9,0.0,0.0
4690,28,6,10,0.0,0.0
4691,28,6,11,0.0,0.0
4692,28,6,12,0.0,0.0
4693,28,6,13,0.0,0.0
4694,28,6,14,0.0,0.0
4695,28,6,15,0.093396,0.0
4696,28,6,16,0.0,0.0
4697,28,6,17,0.0,0.0
4698,28,6,18,0.0,0.0
4699,28,6,19,0.0,0.0
4700,28,6,20,0.0,0.0
4701,28,6,21,0.0,0.0
4702,28,6,22,0.0,0.0
4703,28,6,23,0.0,0.0
4704,29,0,0,0.0,0.0
4705,29,0,1,0.0,0.0
4706,29,0,2,0.0,0.0
4707,29,0,3,0.0,0.0
4708,29,0,4,0.0,0.0
4709,29,0,5,0.0,0.0
4710,29,0,6,0.0,0.0
4711,29,0,7,0.0,0.0
4712,29,0,8,0.0,0.0
4713,29,0,9,0.0,0.0
4714,29,0,10,0.0,0.0
4715,29,0,11,0.0,0.0
4716,29,0,12,0.0,0.0
4717,29,0,13,0.0,0.0
4718,29,0,14,0.0,0.0
4719,29,0,15,0.0,0.0
4720,29,0,16,0.0,0.0
4721,29,0,17,0.0,0.0
4722,29,0,18,0.0,0.0
4723,29,0,19,0.0,0.0
4724,29,0,20,0.0,0.0
4725,29,0,21,0.0,0.0
4726,29,0,22,0.0,0.0
4727,29,0,23,0.0,0.0
4728,29,1,0,0.0,0.0
4729,29,1,1,0.0,0.0
4730,29,1,2,0.0,0.0
4731,29,1,3,0.0,0.0
4732,29,1,4,0.0,0.0
4733,29,1,5,0.0,0.0
4734,29,1,6,0.0,0.0
4735,29,1,7,0.0,0.0
4736,29,1,8,0.0,0.0
4737,29,1,9,0.0,0.0
4738,29,1,10,0.0,0.0
4739,29,1,11,0.0,0.0
4740,29,1,12,0.0,0.0
4741,29,1,13,0.0,0.0
4742,29,1,14,0.0,0.0
4743,29,1,15,0.0,0.0
4744,29,1,16,0.0,0.0
4745,29,1,17,0.0,0.0
4746,29,1,18,0.0,0.0
4747,29,1,19,0.0,0.0
4748,29,1,20,0.0,0.0
4749,29,1,21,0.0,0.0
4750,29,1,22,0.0,0.0
4751,29,1,23,0.0,0.0
4752,29,2,0,0.0,0.0
4753,29,2,1,0.0,0.0
4754,29,2,2,0.0,0.0
4755,29,2,3,0.0,0.0
4756,29,2,4,0.0,0.0
4757,29,2,5,0.0,0.0
4758,29,2,6,0.0,0.0
4759,29,2,7,0.0,0.0
4760,29,2,8,0.0,0.0
4761,29,2,9,0.0,0.0
4762,29,2,10,0.0,0.0
4763,29,2,11,0.102108,0.0
4764,29,2,12,0.0,0.0
4765,29,2,13,0.0,0.0
4766,29,2,14,0.0,0.0
4767,29,2,15,0.0,0.0
4768,29,2,16,0.115572,0.0
4769,29,2,17,0.201108,0.0
4770,29,2,18,0.186456,0.0
4771,29,2,19,0.239124,0.0
4772,29,2,20,0.220512,0.0
4773,29,2,21,0.32664,0.0
4774,29,2,22,0.260508,0.0
4775,29,2,23,0.306444,0.0
4776,29,3,0,0.532688,0.0
4777,29,3,1,0.617136,0.0
4778,29,3,2,1.0431,0.0
4779,29,3,3,1.09455,0.0
4780,29,3,4,1.293,0.0
4781,29,3,5,0.662272,0.0
4782,29,3,6,0.661544,0.0
4783,29,3,7,0.242688,0.0
4784,29,3,8,0.0,0.0
4785,29,3,9,0.0,0.0
4786,29,3,10,0.0,0.0
4787,29,3,11,0.0,0.0
4788,29,3,12,0.0,0.0
4789,29,3,13,0.0,0.0
4790,29,3,14,0.0,0.0
4791,29,3,15,0.0,0.0
4792,29,3,16,0.0,0.0
4793,29,3,17,0.0,0.0
4794,29,3,18,0.0,0.0
4795,29,3,19,0.0,0.0
4796,29,3,20,0.0,0.0
4797,29,3,21,0.0,0.0
4798,29,3,22,0.0,0.0
4799,29,3,23,0.0,0.0
4800,29,4,0,0.11478,0.0
4801,29,4,1,0.212988,0.0
4802,29,4,2,0.0,0.0
4803,29,4,3,0.133392,0.0
4804,29,4,4,0.165468,0.0
4805,29,4,5,0.0,0.0
4806,29,4,6,0.0,0.0
4807,29,4,7,0.148044,0.0
4808,29,4,8,0.0,0.0
4809,29,4,9,0.0,0.0
4810,29,4,10,0.0,0.0
4811,29,4,11,0.0,0.0
4812,29,4,12,0.0,0.0
4813,29,4,13,0.0,0.0
4814,29,4,14,0.0,0.0
4815,29,4,15,0.0,0.0
4816,29,4,16,0.0,0.0
4817,29,4,17,0.0,0.0
4818,29,4,18,0.110424,0.0
4819,29,4,19,0.0,0.0
4820,29,4,20,0.0,0.0
4821,29,4,21,0.0,0.0
4822,29,4,22,0.0,0.0
4823,29,4,23,0.0,0.0
4824,29,5,0,0.0,0.0
4825,29,5,1,0.0,0.0
4826,29,5,2,0.0,0.0
4827,29,5,3,0.0,0.0
4828,29,5,4,0.0,0.0
4829,29,5,5,0.0,0.0
4830,29,5,6,0.0,0.0
4831,29,5,7,0.0,0.0
4832,29,5,8,0.0,0.0
4833,29,5,9,0.0,0.0
4834,29,5,10,0.0,0.0
4835,29,5,11,0.0,0.0
4836,29,5,12,0.0,0.0
4837,29,5,13,0.0,0.0
4838,29,5,14,0.0,0.0
4839,29,5,15,0.0,0.0
4840,29,5,16,0.0,0.0
4841,29,5,17,0.0,0.0
4842,29,5,18,0.0,0.0
4843,29,5,19,0.0,0.0
4844,29,5,20,0.0,0.0
4845,29,5,21,0.0,0.0
4846,29,5,22,0.0,0.0
4847,29,5,23,0.0,0.0
4848,29,6,0,0.0,0.0
4849,29,6,1,0.0,0.0
4850,29,6,2,0.0,0.0
4851,29,6,3,0.0,0.0
4852,29,6,4,0.0,0.0
4853,29,6,5,0.0,0.0
4854,29,6,6,0.0,0.0
4855,29,6,7,0.0,0.0
4856,29,6,8,0.0,0.0
4857,29,6,9,0.0,0.0
4858,29,6,10,0.0,0.0
4859,29,6,11,0.0,0.0
4860,29,6,12,0.0,0.0
4861,29,6,13,0.0,0.0
4862,29,6,14,0.0,0.0
4863,29,6,15,0.0,0.0
4864,29,6,16,0.0,0.0
4865,29,6,17,0.0,0.0
4866,29,6,18,0.0,0.0
4867,29,6,19,0.0,0.0
4868,29,6,20,0.0,0.0
4869,29,6,21,0.0,0.0
4870,29,6,22,0.0,0.0
4871,29,6,23,0.0,0.0
4872,30,0,0,0.0,0.0
4873,30,0,1,0.0,0.0
4874,30,0,2,0.0,0.0
4875,30,0,3,0.0,0.0
4876,30,0,4,0.0,0.0
4877,30,0,5,0.0,0.0
4878,30,0,6,0.0,0.0
4879,30,0,7,0.0,0.0
4880,30,0,8,0.0,0.0
4881,30,0,9,0.0,0.0
4882,30,0,10,0.0,0.0
4883,30,0,11,0.0,0.0
4884,30,0,12,0.0,0.0
4885,30,0,13,0.0,0.0
4886,30,0,14,0.0,0.0
4887,30,0,15,0.0,0.0
4888,30,0,16,0.0,0.0
4889,30,0,17,0.0,0.0
4890,30,0,18,0.0,0.0
4891,30,0,19,0.0,0.0
4892,30,0,20,0.0,0.0
4893,30,0,21,0.0,0.0
4894,30,0,22,0.0,0.0
4895,30,0,23,0.0,0.0
4896,30,1,0,0.0,0.0
4897,30,1,1,0.0,0.0
4898,30,1,2,0.0,0.0
4899,30,1,3,0.2712,0.0
4900,30,1,4,0.308028,0.0
4901,30,1,5,0.0,0.0
4902,30,1,6,0.0,0.0
4903,30,1,7,0.0,0.0
4904,30,1,8,0.0,0.0
4905,30,1,9,0.0,0.0
4906,30,1,10,0.0,0.0
4907,30,1,11,0.0,0.0
4908,30,1,12,0.0,0.0
4909,30,1,13,0.0,0.0
4910,30,1,14,0.0,0.0
4911,30,1,15,0.0,0.0
4912,30,1,16,0.0,0.0
4913,30,1,17,0.0,0.0
4914,30,1,18,0.0,0.0
4915,30,1,19,0.0,0.0
4916,30,1,20,0.0,0.0
4917,30,1,21,0.0,0.0
4918,30,1,22,0.0,0.0
4919,30,1,23,0.0,0.0
4920,30,2,0,0.0,0.0
4921,30,2,1,0.0,0.0
4922,30,2,2,0.0,0.0
4923,30,2,3,0.0,0.0
4924,30,2,4,0.0,0.0
4925,30,2,5,0.0,0.0
4926,30,2,6,0.0,0.0
4927,30,2,7,0.0,0.0
4928,30,2,8,0.0,0.0
4929,30,2,9,0.0,0.0
4930,30,2,10,0.0,0.0
4931,30,2,11,0.0,0.0
4932,30,2,12,0.0,0.0
4933,30,2,13,0.0,0.0
4934,30,2,14,0.0,0.0
4935,30,2,15,0.0,0.0
4936,30,2,16,0.0,0.0
4937,30,2,17,0.0,0.0
4938,30,2,18,0.0,0.0
4939,30,2,19,0.0,0.0
4940,30,2,20,0.0,0.0
4941,30,2,21,0.0,0.0
4942,30,2,22,0.0,0.0
4943,30,2,23,0.0,0.0
4944,30,3,0,0.0,0.0
4945,30,3,1,0.0,0.0
4946,30,3,2,0.0,0.0
4947,30,3,3,0.0,0.0
4948,30,3,4,0.172596,0.0
4949,30,3,5,0.180912,0.0
4950,30,3,6,0.163092,0.0
4951,30,3,7,0.0,0.0
4952,30,3,8,0.0,0.0
4953,30,3,9,0.0,0.0
4954,30,3,10,0.0,0.0
4955,30,3,11,0.0,0.0
4956,30,3,12,0.0,0.0
4957,30,3,13,0.0,0.0
4958,30,3,14,0.0,0.0
4959,30,3,15,0.0,0.0
4960,30,3,16,0.0,0.0
4961,30,3,17,0.0,0.0
4962,30,3,18,0.0,0.0
4963,30,3,19,0.0,0.0
4964,30,3,20,0.0,0.0
4965,30,3,21,0.0,0.0
4966,30,3,22,0.0,0.0
4967,30,3,23,0.0,0.0
4968,30,4,0,0.0,0.0
4969,30,4,1,0.0,0.0
4970,30,4,2,0.0,0.0
4971,30,4,3,0.0,0.0
4972,30,4,4,0.0,0.0
4973,30,4,5,0.0,0.0
4974,30,4,6,0.0,0.0
4975,30,4,7,0.0,0.0
4976,30,4,8,0.0,0.0
4977,30,4,9,0.0,0.0
4978,30,4,10,0.0,0.0
4979,30,4,11,0.0,0.0
4980,30,4,12,0.0,0.0
4981,30,4,13,0.0,0.0
4982,30,4,14,0.0,0.0
4983,30,4,15,0.0,0.0
4984,30,4,16,0.0,0.0
4985,30,4,17,0.0,0.0
4986,30,4,18,0.0,0.0
4987,30,4,19,0.0,0.0
4988,30,4,20,0.0,0.0
4989,30,4,21,0.0,0.0
4990,30,4,22,0.0,0.0
4991,30,4,23,0.0,0.0
4992,30,5,0,0.0,0.0
4993,30,5,1,0.0,0.0
4994,30,5,2,0.0,0.0
4995,30,5,3,0.0,0.0
4996,30,5,4,0.0,0.0
4997,30,5,5,0.0,0.0
4998,30,5,6,0.13062,0.0
4999,30,5,7,0.0,0.0
5000,30,5,8,0.0,0.0
5001,30,5,9,0.0,0.0
5002,30,5,10,0.0,0.0
5003,30,5,11,0.0,0.0
5004,30,5,12,0.0,0.0
5005,30,5,13,0.0,0.0
5006,30,5,14,0.0,0.0
5007,30,5,15,0.0,0.0
5008,30,5,16,0.0,0.0
5009,30,5,17,0.0,0.0
5010,30,5,18,0.0,0.0
5011,30,5,19,0.093396,0.0
5012,30,5,20,0.0,0.0
5013,30,5,21,0.0,0.0
5014,30,5,22,0.0,0.0
5015,30,5,23,0.0,0.0
5016,30,6,0,0.122304,0.0
5017,30,6,1,0.0,0.0
5018,30,6,2,0.147648,0.0
5019,30,6,3,0.24546,0.0
5020,30,6,4,0.296148,0.0
5021,30,6,5,0.316344,0.0
5022,30,6,6,0.0,0.0
5023,30,6,7,0.0,0.0
5024,30,6,8,0.0,0.0
5025,30,6,9,0.0,0.0
5026,30,6,10,0.0,0.0
5027,30,6,11,0.0,0.0
5028,30,6,12,0.0,0.0
5029,30,6,13,0.0,0.0
5030,30,6,14,0.0,0.0
5031,30,6,15,0.0,0.0
5032,30,6,16,0.0,0.0
5033,30,6,17,0.0,0.0
5034,30,6,18,0.180516,0.0
5035,30,6,19,0.243084,0.0
5036,30,6,20,0.0,0.0
5037,30,6,21,0.0,0.0
5038,30,6,22,0.0,0.0
5039,30,6,23,0.0,0.0
5040,31,0,0,0.0,0.0
5041,31,0,1,0.0,0.0
5042,31,0,2,0.0,0.0
5043,31,0,3,0.0,0.0
5044,31,0,4,0.132996,0.0
5045,31,0,5,0.0,0.0
5046,31,0,6,0.0,0.0
5047,31,0,7,0.0,0.0
5048,31,0,8,0.0,0.0
5049,31,0,9,0.0,0.0
5050,31,0,10,0.0,0.0
5051,31,0,11,0.0,0.0
5052,31,0,12,0.0,0.0
5053,31,0,13,0.0,0.0
5054,31,0,14,0.0,0.0
5055,31,0,15,0.0,0.0
5056,31,0,16,0.0,0.0
5057,31,0,17,0.0,0.0
5058,31,0,18,0.0,0.0
5059,31,0,19,0.0,0.0
5060,31,0,20,0.0,0.0
5061,31,0,21,0.0,0.0
5062,31,0,22,0.0,0.0
5063,31,0,23,0.0,0.0
5064,31,1,0,0.0,0.0
5065,31,1,1,0.0,0.0
5066,31,1,2,0.0,0.0
5067,31,1,3,0.0,0.0
5068,31,1,4,0.0,0.0
5069,31,1,5,0.098544,0.0
5070,31,1,6,0.0,0.0
5071,31,1,7,0.0,0.0
5072,31,1,8,0.0,0.0
5073,31,1,9,0.0,0.0
5074,31,1,10,0.0,0.0
5075,31,1,11,0.0,0.0
5076,31,1,12,0.0,0.0
5077,31,1,13,0.0,0.0
5078,31,1,14,0.0,0.0
5079,31,1,15,0.0,0.0
5080,31,1,16,0.0,0.0
5081,31,1,17,0.0,0.0
5082,31,1,18,0.108048,0.0
5083,31,1,19,0.103692,0.0
5084,31,1,20,0.0,0.0
5085,31,1,21,0.0,0.0
5086,31,1,22,0.0,0.0
5087,31,1,23,0.0,0.0
5088,31,2,0,0.0,0.0
5089,31,2,1,0.0,0.0
5090,31,2,2,0.0,0.0
5091,31,2,3,0.0,0.0
5092,31,2,4,0.0,0.0
5093,31,2,5,0.0,0.0
5094,31,2,6,0.182496,0.0
5095,31,2,7,0.240312,0.0
5096,31,2,8,0.254964,0.0
5097,31,2,9,0.206256,0.0
5098,31,2,10,0.0,0.0
5099,31,2,11,0.0,0.0
5100,31,2,12,0.0,0.0
5101,31,2,13,0.0,0.0
5102,31,2,14,0.0,0.0
5103,31,2,15,0.0,0.0
5104,31,2,16,0.099732,0.0
5105,31,2,17,0.169824,0.0
5106,31,2,18,0.189228,0.0
5107,31,2,19,0.26328,0.0
5108,31,2,20,0.276348,0.0
5109,31,2,21,0.24942,0.0
5110,31,2,22,0.142896,0.0
5111,31,2,23,0.0,0.0
5112,31,3,0,0.0,0.0
5113,31,3,1,0.0,0.0
5114,31,3,2,0.0,0.0
5115,31,3,3,0.0,0.0
5116,31,3,4,0.0,0.0
5117,31,3,5,0.0,0.0
5118,31,3,6,0.0,0.0
5119,31,3,7,0.0,0.0
5120,31,3,8,0.0,0.0
5121,31,3,9,0.0,0.0
5122,31,3,10,0.0,0.0
5123,31,3,11,0.0,0.0
5124,31,3,12,0.0,0.0
5125,31,3,13,0.0,0.0
5126,31,3,14,0.0,0.0
5127,31,3,15,0.0,0.0
5128,31,3,16,0.0,0.0
5129,31,3,17,0.113988,0.0
5130,31,3,18,0.0,0.0
5131,31,3,19,0.0,0.0
5132,31,3,20,0.0,0.0
5133,31,3,21,0.0,0.0
5134,31,3,22,0.0,0.0
5135,31,3,23,0.0,0.0
5136,31,4,0,0.0,0.0
5137,31,4,1,0.244272,0.0
5138,31,4,2,0.174972,0.0
5139,31,4,3,0.0,0.0
5140,31,4,4,0.0,0.0
5141,31,4,5,0.0,0.0
5142,31,4,6,0.0,0.0
5143,31,4,7,0.0,0.0
5144,31,4,8,0.0,0.0
5145,31,4,9,0.0,0.0
5146,31,4,10,0.0,0.0
5147,31,4,11,0.0,0.0
5148,31,4,12,0.0,0.0
5149,31,4,13,0.0,0.0
5150,31,4,14,0.0,0.0
5151,31,4,15,0.0,0.0
5152,31,4,16,0.0,0.0
5153,31,4,17,0.0,0.0
5154,31,4,18,0.0,0.0
5155,31,4,19,0.0,0.0
5156,31,4,20,0.0,0.0
5157,31,4,21,0.0,0.0
5158,31,4,22,0.0,0.0
5159,31,4,23,0.094584,0.0
5160,31,5,0,0.270012,0.0
5161,31,5,1,0.0,0.0
5162,31,5,2,0.0,0.0
5163,31,5,3,0.238332,0.0
5164,31,5,4,0.303276,0.0
5165,31,5,5,0.307236,0.0
5166,31,5,6,0.0,0.0
5167,31,5,7,0.0,0.0
5168,31,5,8,0.0,0.0
5169,31,5,9,0.0,0.0
5170,31,5,10,0.0,0.0
5171,31,5,11,0.121116,0.0
5172,31,5,12,0.0,0.0
5173,31,5,13,0.0,0.0
5174,31,5,14,0.0,0.0
5175,31,5,15,0.0,0.0
5176,31,5,16,0.0,0.0
5177,31,5,17,0.0,0.0
5178,31,5,18,0.0,0.0
5179,31,5,19,0.0,0.0
5180,31,5,20,0.0,0.0
5181,31,5,21,0.0,0.0
5182,31,5,22,0.0,0.0
5183,31,5,23,0.0,0.0
5184,31,6,0,0.0,0.0
5185,31,6,1,0.0,0.0
5186,31,6,2,0.0,0.0
5187,31,6,3,0.0,0.0
5188,31,6,4,0.0,0.0
5189,31,6,5,0.0,0.0
5190,31,6,6,0.0,0.0
5191,31,6,7,0.0,0.0
5192,31,6,8,0.0,0.0
5193,31,6,9,0.0,0.0
5194,31,6,10,0.0,0.0
5195,31,6,11,0.0,0.0
5196,31,6,12,0.0,0.0
5197,31,6,13,0.0,0.0
5198,31,6,14,0.0,0.0
5199,31,6,15,0.0,0.0
5200,31,6,16,0.0,0.0
5201,31,6,17,0.116364,0.0
5202,31,6,18,0.169824,0.0
5203,31,6,19,0.182892,0.0
5204,31,6,20,0.0,0.0
5205,31,6,21,0.0,0.0
5206,31,6,22,0.0,0.0
5207,31,6,23,0.18012,0.0
5208,32,0,0,0.0,0.0
5209,32,0,1,0.0,0.0
5210,32,0,2,0.0,0.0
5211,32,0,3,0.0,0.0
5212,32,0,4,0.0,0.0
5213,32,0,5,0.244668,0.0
5214,32,0,6,0.0,0.0
