horizon_hour,week,weekday,hour,wind_ab_mw,wind_ka_mw
4334,26,5,14,3.5,2.010672
4335,26,5,15,3.5,2.010672
4336,26,5,16,3.5,1.82002
4337,26,5,17,3.5,1.4505
4338,26,5,18,3.5,1.0872
4339,26,5,19,3.5,1.01475
4340,26,5,20,3.5,0.8086
4341,26,5,21,3.5,0.73944
4342,26,5,22,3.5,0.751088
4343,26,5,23,3.5,0.887952
4344,26,6,0,3.5,0.909792
4345,26,6,1,3.5,1.34025
4346,26,6,2,3.5,1.630606
4347,26,6,3,3.5,2.169136
4348,26,6,4,3.5,2.299126
4349,26,6,5,3.5,3.04564
4350,26,6,6,3.5,2.904508
4351,26,6,7,3.5,2.274366
4352,26,6,8,3.5,1.419
4353,26,6,9,3.5,1.42635
4354,26,6,10,3.5,1.623178
4355,26,6,11,3.5,1.697458
4356,26,6,12,3.5,1.984674
4357,26,6,13,3.5,2.492254
4358,26,6,14,3.5,2.504634
4359,26,6,15,3.5,2.405594
4360,26,6,16,3.5,2.014386
4361,26,6,17,3.5,1.562516
4362,26,6,18,3.5,1.32555
4363,26,6,19,3.5,1.17645
4364,26,6,20,3.5,1.03995
4365,26,6,21,3.5,1.11765
4366,26,6,22,3.5,1.2678
4367,26,6,23,3.5,1.790308
4368,27,0,0,3.5,1.928964
4369,27,0,1,3.5,1.774214
4370,27,0,2,3.5,2.415498
4371,27,0,3,3.5,2.788136
4372,27,0,4,3.5,2.632148
4373,27,0,5,3.5,1.810116
4374,27,0,6,3.5,0.889408
4375,27,0,7,3.5,0.914888
4376,27,0,8,3.5,1.26675
4377,27,0,9,3.5,1.49195
4378,27,0,10,3.5,2.072572
4379,27,0,11,3.5,2.208752
4380,27,0,12,3.5,2.249606
4381,27,0,13,3.5,2.325124
4382,27,0,14,3.5,2.954028
4383,27,0,15,3.5,2.868606
4384,27,0,16,3.5,2.465018
4385,27,0,17,3.5,2.362264
4386,27,0,18,3.5,1.96858
4387,27,0,19,3.5,1.997054
4388,27,0,20,3.5,1.564992
4389,27,0,21,3.5,1.676412
4390,27,0,22,3.5,1.607084
4391,27,0,23,3.5,2.06762
4392,27,1,0,3.5,1.744502
4393,27,1,1,3.5,1.977246
4394,27,1,2,3.5,2.12952
4395,27,1,3,3.5,1.831162
4396,27,1,4,3.5,1.728408
4397,27,1,5,3.5,1.48576
4398,27,1,6,3.5,1.1565
4399,27,1,7,3.5,0.9801
4400,27,1,8,3.5,1.21845
4401,27,1,9,3.5,1.3959
4402,27,1,10,3.5,1.501854
4403,27,1,11,3.5,1.546422
4404,27,1,12,3.5,1.74574
4405,27,1,13,3.5,1.928964
4406,27,1,14,3.5,1.945058
4407,27,1,15,3.5,1.724694
4408,27,1,16,3.5,1.639272
4409,27,1,17,3.5,1.644224
4410,27,1,18,3.5,1.496902
4411,27,1,19,3.5,1.56623
4412,27,1,20,3.5,1.32555
4413,27,1,21,3.5,1.854684
4414,27,1,22,3.5,1.704886
4415,27,1,23,3.5,2.054002
4416,27,2,0,3.5,1.879444
4417,27,2,1,3.5,2.242178
4418,27,2,2,3.5,2.20999
4419,27,2,3,3.5,2.573962
4420,27,2,4,3.5,2.28427
4421,27,2,5,3.5,1.737074
4422,27,2,6,3.5,1.761834
4423,27,2,7,3.5,1.598418
4424,27,2,8,3.5,1.86335
4425,27,2,9,3.5,2.041622
4426,27,2,10,3.5,2.051526
4427,27,2,11,3.5,1.893062
4428,27,2,12,3.5,2.33998
4429,27,2,13,3.5,2.658146
4430,27,2,14,3.5,2.421688
4431,27,2,15,3.5,2.183992
4432,27,2,16,3.5,1.917822
4433,27,2,17,3.5,1.532804
4434,27,2,18,3.5,1.564992
4435,27,2,19,3.5,1.902966
4436,27,2,20,3.5,1.988388
4437,27,2,21,3.5,1.7086
4438,27,2,22,3.5,1.864588
4439,27,2,23,3.5,2.239702
4440,27,3,0,3.5,2.231036
4441,27,3,1,3.5,2.842608
4442,27,3,2,3.5,2.715094
4443,27,3,3,3.5,2.840132
4444,27,3,4,3.5,2.52568
4445,27,3,5,3.5,2.950314
4446,27,3,6,3.5,2.795564
4447,27,3,7,3.5,2.715094
4448,27,3,8,3.5,2.120854
4449,27,3,9,3.5,2.23475
4450,27,3,10,3.5,2.243416
4451,27,3,11,3.5,2.157994
4452,27,3,12,3.5,2.094856
4453,27,3,13,3.5,1.96858
4454,27,3,14,3.5,1.884396
4455,27,3,15,3.5,1.96858
4456,27,3,16,3.5,1.91287
4457,27,3,17,3.5,1.843542
4458,27,3,18,3.5,1.27725
4459,27,3,19,3.5,1.11555
4460,27,3,20,3.5,0.684112
4461,27,3,21,3.5,0.634608
4462,27,3,22,3.5,0.68484
4463,27,3,23,3.5,0.684112
4464,27,4,0,3.5,0.96015
4465,27,4,1,3.5,1.2426
4466,27,4,2,3.5,1.35705
4467,27,4,3,3.5,1.573658
4468,27,4,4,3.5,1.72098
4469,27,4,5,3.5,1.630606
4470,27,4,6,3.5,1.921536
4471,27,4,7,3.5,1.961152
4472,27,4,8,3.5,1.928964
4473,27,4,9,3.5,1.948772
4474,27,4,10,3.5,2.274366
4475,27,4,11,3.5,2.406832
4476,27,4,12,3.5,2.4514
4477,27,4,13,3.5,2.462542
4478,27,4,14,3.5,2.664336
4479,27,4,15,3.5,2.722522
4480,27,4,16,3.5,2.40188
4481,27,4,17,3.5,1.880682
4482,27,4,18,3.5,1.848494
4483,27,4,19,3.5,2.026766
4484,27,4,20,3.5,2.18523
4485,27,4,21,3.5,2.305316
4486,27,4,22,3.5,2.62472
4487,27,4,23,3.5,3.04564
4488,27,5,0,3.5,2.177802
4489,27,5,1,3.5,2.707666
4490,27,5,2,3.5,2.697762
4491,27,5,3,3.5,2.486064
4492,27,5,4,3.5,2.130758
4493,27,5,5,3.5,2.00572
4494,27,5,6,3.5,1.93763
4495,27,5,7,3.5,2.103522
4496,27,5,8,3.5,1.874492
4497,27,5,9,3.5,2.00572
4498,27,5,10,3.5,1.833638
4499,27,5,11,3.5,1.891824
4500,27,5,12,3.5,2.015624
4501,27,5,13,3.5,1.729646
4502,27,5,14,3.5,2.294174
4503,27,5,15,3.5,2.44521
4504,27,5,16,3.5,2.23475
4505,27,5,17,3.5,1.945058
4506,27,5,18,3.5,1.867064
4507,27,5,19,3.5,1.886872
4508,27,5,20,3.5,1.794022
4509,27,5,21,3.5,1.582324
4510,27,5,22,3.5,1.2405
4511,27,5,23,3.5,1.37805
4512,27,6,0,3.5,1.37385
4513,27,6,1,3.5,1.4127
4514,27,6,2,3.5,1.09455
4515,27,6,3,3.5,0.98745
4516,27,6,4,3.5,1.30455
4517,27,6,5,3.5,1.43055
4518,27,6,6,3.5,1.25625
4519,27,6,7,3.5,1.867064
4520,27,6,8,3.5,2.726236
4521,27,6,9,3.5,2.910698
4522,27,6,10,3.5,2.502158
4523,27,6,11,3.5,2.266938
4524,27,6,12,3.5,2.332552
4525,27,6,13,3.5,2.578914
4526,27,6,14,3.5,2.512062
4527,27,6,15,3.5,2.42664
4528,27,6,16,3.5,2.035432
4529,27,6,17,3.5,1.4463
4530,27,6,18,3.5,1.05045
4531,27,6,19,3.5,1.32345
4532,27,6,20,3.5,1.39485
4533,27,6,21,3.5,1.3539
4534,27,6,22,3.5,1.1565
4535,27,6,23,3.5,1.11555
4536,28,0,0,3.5,1.1439
4537,28,0,1,3.5,1.3497
4538,28,0,2,3.5,1.827448
4539,28,0,3,3.5,2.00572
4540,28,0,4,3.5,1.855922
4541,28,0,5,3.5,1.688792
4542,28,0,6,3.5,1.921536
4543,28,0,7,3.5,1.852208
4544,28,0,8,3.5,2.029242
4545,28,0,9,3.5,2.650718
4546,28,0,10,3.5,2.55044
4547,28,0,11,3.5,2.487302
4548,28,0,12,3.5,2.24713
4549,28,0,13,3.5,2.217418
4550,28,0,14,3.5,2.153042
4551,28,0,15,3.5,1.675174
4552,28,0,16,3.5,1.36335
4553,28,0,17,3.5,1.2111
4554,28,0,18,3.5,1.11555
4555,28,0,19,3.5,1.573658
4556,28,0,20,3.5,1.74574
4557,28,0,21,3.5,1.985912
4558,28,0,22,3.5,1.806402
4559,28,0,23,3.5,1.927726
4560,28,1,0,3.5,2.363502
4561,28,1,1,3.5,3.140966
4562,28,1,2,3.5,3.5
4563,28,1,3,3.5,3.5
4564,28,1,4,3.5,3.5
4565,28,1,5,3.5,3.471512
4566,28,1,6,3.5,2.812896
4567,28,1,7,3.5,2.128282
4568,28,1,8,3.5,1.734598
4569,28,1,9,3.5,1.546422
4570,28,1,10,3.5,1.537756
4571,28,1,11,3.5,1.867064
4572,28,1,12,3.5,2.019338
4573,28,1,13,3.5,1.891824
4574,28,1,14,3.5,2.171612
4575,28,1,15,3.5,1.957438
4576,28,1,16,3.5,2.058954
4577,28,1,17,3.5,1.62194
4578,28,1,18,3.5,1.594704
4579,28,1,19,3.5,1.42005
4580,28,1,20,3.5,1.36755
4581,28,1,21,3.5,1.4505
4582,28,1,22,3.5,1.37175
4583,28,1,23,3.5,1.3287
4584,28,2,0,3.5,1.31085
4585,28,2,1,3.5,1.72098
4586,28,2,2,3.5,1.11135
4587,28,2,3,3.5,0.9801
4588,28,2,4,3.5,1.509282
4589,28,2,5,3.5,1.2048
4590,28,2,6,3.5,0.925808
4591,28,2,7,3.5,0.890136
4592,28,2,8,3.5,0.754
4593,28,2,9,3.5,1.11135
4594,28,2,10,3.5,1.45365
4595,28,2,11,3.5,1.933916
4596,28,2,12,3.5,2.134472
4597,28,2,13,3.5,2.193896
4598,28,2,14,3.5,2.103522
4599,28,2,15,3.5,1.69622
4600,28,2,16,3.5,1.34235
4601,28,2,17,3.5,1.01895
4602,28,2,18,3.5,0.858832
4603,28,2,19,3.5,0.925808
4604,28,2,20,3.5,0.9906
4605,28,2,21,3.5,1.23945
4606,28,2,22,3.5,1.87573
4607,28,2,23,3.5,1.94382
4608,28,3,0,3.5,1.60337
4609,28,3,1,3.5,2.071334
4610,28,3,2,3.5,2.520728
4611,28,3,3,3.5,2.446448
4612,28,3,4,3.5,2.200086
4613,28,3,5,3.5,2.716332
4614,28,3,6,3.5,2.845084
4615,28,3,7,3.5,2.32141
4616,28,3,8,3.5,2.387024
4617,28,3,9,3.5,2.353598
4618,28,3,10,3.5,2.151804
4619,28,3,11,3.5,1.904204
4620,28,3,12,3.5,1.895538
4621,28,3,13,3.5,1.920298
4622,28,3,14,3.5,1.924012
4623,28,3,15,3.5,2.088666
4624,28,3,16,3.5,1.988388
4625,28,3,17,3.5,1.957438
4626,28,3,18,3.5,1.685078
4627,28,3,19,3.5,2.002006
4628,28,3,20,3.5,1.936392
4629,28,3,21,3.5,1.969818
4630,28,3,22,3.5,2.55663
4631,28,3,23,3.5,3.11373
4632,28,4,0,3.5,3.42323
4633,28,4,1,3.5,3.5
4634,28,4,2,3.5,3.5
4635,28,4,3,3.5,3.5
4636,28,4,4,3.5,3.5
4637,28,4,5,3.5,3.360092
4638,28,4,6,3.5,3.043164
4639,28,4,7,3.5,3.075352
4640,28,4,8,3.5,2.856226
4641,28,4,9,3.5,3.129824
4642,28,4,10,3.5,2.843846
4643,28,4,11,3.5,3.097636
4644,28,4,12,3.5,3.428182
4645,28,4,13,3.5,3.5
4646,28,4,14,3.5,3.334094
4647,28,4,15,3.5,2.781946
4648,28,4,16,3.5,1.916584
4649,28,4,17,3.5,2.118378
4650,28,4,18,3.5,2.427878
4651,28,4,19,3.5,2.2038
4652,28,4,20,3.5,1.79526
4653,28,4,21,3.5,1.932678
4654,28,4,22,3.5,2.070096
4655,28,4,23,3.5,1.660318
4656,28,5,0,3.5,1.953724
4657,28,5,1,3.5,2.305316
4658,28,5,2,3.5,2.481112
4659,28,5,3,3.5,2.201324
4660,28,5,4,3.5,2.242178
4661,28,5,5,3.5,2.706428
4662,28,5,6,3.5,2.98993
4663,28,5,7,3.5,2.738616
4664,28,5,8,3.5,2.452638
4665,28,5,9,3.5,2.71138
4666,28,5,10,3.5,2.738616
4667,28,5,11,3.5,2.950314
4668,28,5,12,3.5,3.314286
4669,28,5,13,3.5,3.5
4670,28,5,14,3.5,3.16325
4671,28,5,15,3.5,2.59377
4672,28,5,16,3.5,1.883158
4673,28,5,17,3.5,1.573658
4674,28,5,18,3.5,1.2195
4675,28,5,19,3.5,1.0452
4676,28,5,20,3.5,0.796952
4677,28,5,21,3.5,1.20585
4678,28,5,22,3.5,1.537756
4679,28,5,23,3.5,2.087428
4680,28,6,0,3.5,2.354836
4681,28,6,1,3.5,2.8228
4682,28,6,2,3.5,2.83518
4683,28,6,3,3.5,3.025832
4684,28,6,4,3.5,2.634624
4685,28,6,5,3.5,2.361026
4686,28,6,6,3.5,1.858398
4687,28,6,7,3.5,1.786594
4688,28,6,8,3.5,1.777928
4689,28,6,9,3.5,2.015624
4690,28,6,10,3.5,1.920298
4691,28,6,11,3.5,2.119616
4692,28,6,12,3.5,2.598722
4693,28,6,13,3.5,2.833942
4694,28,6,14,3.5,2.577676
4695,28,6,15,3.5,2.046574
4696,28,6,16,3.5,1.3539
4697,28,6,17,3.5,0.807144
4698,28,6,18,3.5,0.818064
4699,28,6,19,3.5,1.1334
4700,28,6,20,3.5,1.10085
4701,28,6,21,3.5,1.01265
4702,28,6,22,3.5,1.2636
4703,28,6,23,3.5,1.2636
4704,29,0,0,3.5,1.29825
4705,29,0,1,3.5,1.24995
4706,29,0,2,3.5,1.521662
4707,29,0,3,3.5,1.36755
4708,29,0,4,3.5,1.3497
4709,29,0,5,3.5,1.34655
4710,29,0,6,3.5,1.3161
4711,29,0,7,3.5,1.20795
4712,29,0,8,3.5,0.98745
4713,29,0,9,3.5,1.02105
4714,29,0,10,3.5,1.29195
4715,29,0,11,3.5,1.501854
4716,29,0,12,3.5,1.571182
4717,29,0,13,3.5,1.626892
4718,29,0,14,3.5,1.93144
4719,29,0,15,3.5,1.827448
4720,29,0,16,3.5,1.3812
4721,29,0,17,3.5,1.3119
4722,29,0,18,3.5,1.35285
4723,29,0,19,3.5,1.777928
4724,29,0,20,3.5,1.909156
4725,29,0,21,3.5,2.164184
4726,29,0,22,3.5,1.806402
4727,29,0,23,3.5,1.998292
4728,29,1,0,3.5,1.692506
4729,29,1,1,3.5,1.626892
4730,29,1,2,3.5,1.52909
4731,29,1,3,3.5,1.537756
4732,29,1,4,3.5,1.2678
4733,29,1,5,3.5,1.03995
4734,29,1,6,3.5,1.05255
4735,29,1,7,3.5,1.484522
4736,29,1,8,3.5,0.97695
4737,29,1,9,3.5,1.40115
4738,29,1,10,3.5,1.660318
4739,29,1,11,3.5,2.322648
4740,29,1,12,3.5,2.33998
4741,29,1,13,3.5,2.348646
4742,29,1,14,3.5,1.998292
4743,29,1,15,3.5,1.660318
4744,29,1,16,3.5,1.573658
4745,29,1,17,3.5,1.11555
4746,29,1,18,3.5,0.96015
4747,29,1,19,3.5,0.99165
4748,29,1,20,3.5,1.40535
4749,29,1,21,3.5,1.867064
4750,29,1,22,3.5,1.505568
4751,29,1,23,3.5,1.774214
4752,29,2,0,3.5,2.16047
4753,29,2,1,3.5,2.795564
4754,29,2,2,3.5,3.029546
4755,29,2,3,3.5,2.64329
4756,29,2,4,3.5,2.64329
4757,29,2,5,3.5,2.518252
4758,29,2,6,3.5,2.546726
4759,29,2,7,3.5,2.858702
4760,29,2,8,3.5,2.997358
4761,29,2,9,3.5,3.303144
4762,29,2,10,3.5,3.5
4763,29,2,11,3.5,3.49751
4764,29,2,12,3.5,3.5
4765,29,2,13,3.5,3.5
4766,29,2,14,3.5,3.5
4767,29,2,15,3.5,3.5
4768,29,2,16,3.5,3.127348
4769,29,2,17,3.5,2.202562
4770,29,2,18,3.5,1.495664
4771,29,2,19,3.5,1.526614
4772,29,2,20,3.5,1.47957
4773,29,2,21,3.5,1.34235
4774,29,2,22,3.5,1.493188
4775,29,2,23,3.5,1.469666
4776,29,3,0,3.5,1.99334
4777,29,3,1,3.5,2.673002
4778,29,3,2,3.5,2.665574
4779,29,3,3,3.5,2.846322
4780,29,3,4,3.5,2.517014
4781,29,3,5,3.5,1.872016
4782,29,3,6,3.5,1.790308
4783,29,3,7,3.5,1.852208
4784,29,3,8,3.5,1.419
4785,29,3,9,3.5,1.602132
4786,29,3,10,3.5,1.631844
4787,29,3,11,3.5,1.740788
4788,29,3,12,3.5,1.889348
4789,29,3,13,3.5,2.706428
4790,29,3,14,3.5,2.635862
4791,29,3,15,3.5,2.24094
4792,29,3,16,3.5,2.06762
4793,29,3,17,3.5,1.557564
4794,29,3,18,3.5,1.2783
4795,29,3,19,3.5,1.0872
4796,29,3,20,3.5,0.83772
4797,29,3,21,3.5,0.79404
4798,29,3,22,3.5,1.0011
4799,29,3,23,3.5,1.44315
4800,29,4,0,3.5,1.932678
4801,29,4,1,3.5,2.076286
4802,29,4,2,3.5,2.130758
4803,29,4,3,3.5,2.060192
4804,29,4,4,3.5,2.08
4805,29,4,5,3.5,2.567772
4806,29,4,6,3.5,2.706428
4807,29,4,7,3.5,2.486064
4808,29,4,8,3.5,2.276842
4809,29,4,9,3.5,2.473684
4810,29,4,10,3.5,2.175326
4811,29,4,11,3.5,2.436544
4812,29,4,12,3.5,2.609864
4813,29,4,13,3.5,2.49473
4814,29,4,14,3.5,2.517014
4815,29,4,15,3.5,2.089904
4816,29,4,16,3.5,2.09238
4817,29,4,17,3.5,1.660318
4818,29,4,18,3.5,1.32975
4819,29,4,19,3.5,1.2384
4820,29,4,20,3.5,1.2636
4821,29,4,21,3.5,1.36755
4822,29,4,22,3.5,1.985912
4823,29,4,23,3.5,2.679192
4824,29,5,0,3.5,2.607388
4825,29,5,1,3.5,3.154584
4826,29,5,2,3.5,3.40466
4827,29,5,3,3.5,3.331618
4828,29,5,4,3.5,3.071638
4829,29,5,5,3.5,3.238768
4830,29,5,6,3.5,2.8847
4831,29,5,7,3.5,3.457894
4832,29,5,8,3.5,3.097636
4833,29,5,9,3.5,3.5
4834,29,5,10,3.5,3.278384
4835,29,5,11,3.5,3.11992
4836,29,5,12,3.5,2.639576
4837,29,5,13,3.5,2.430354
4838,29,5,14,3.5,2.114664
4839,29,5,15,3.5,1.28145
4840,29,5,16,3.5,0.98115
4841,29,5,17,3.5,0.925808
4842,29,5,18,3.5,0.866112
4843,29,5,19,3.5,1.0662
4844,29,5,20,3.5,0.96015
4845,29,5,21,3.5,0.9528
4846,29,5,22,3.5,0.96225
4847,29,5,23,3.5,1.550136
4848,29,6,0,3.5,1.484522
4849,29,6,1,3.5,1.794022
4850,29,6,2,3.5,1.855922
4851,29,6,3,3.5,1.85097
4852,29,6,4,3.5,1.680126
4853,29,6,5,3.5,1.852208
4854,29,6,6,3.5,2.00572
4855,29,6,7,3.5,2.707666
4856,29,6,8,3.5,2.411784
4857,29,6,9,3.5,3.178106
4858,29,6,10,3.5,3.056782
4859,29,6,11,3.5,3.387328
4860,29,6,12,3.5,3.282098
4861,29,6,13,3.5,2.961456
4862,29,6,14,3.5,2.592532
4863,29,6,15,3.5,2.342456
4864,29,6,16,3.5,2.24713
4865,29,6,17,3.5,2.331314
4866,29,6,18,3.5,1.692506
4867,29,6,19,3.5,2.087428
4868,29,6,20,3.5,1.93763
4869,29,6,21,3.5,2.403118
4870,29,6,22,3.5,2.27189
4871,29,6,23,3.5,2.43283
4872,30,0,0,3.5,2.2038
4873,30,0,1,3.5,2.372168
4874,30,0,2,3.5,1.724694
4875,30,0,3,3.5,1.66527
4876,30,0,4,3.5,1.484522
4877,30,0,5,3.5,1.2846
4878,30,0,6,3.5,1.1985
4879,30,0,7,3.5,1.2153
4880,30,0,8,3.5,1.32345
4881,30,0,9,3.5,1.579848
4882,30,0,10,3.5,2.084952
4883,30,0,11,3.5,2.460066
4884,30,0,12,3.5,2.4514
4885,30,0,13,3.5,2.497206
4886,30,0,14,3.5,2.486064
4887,30,0,15,3.5,1.96858
4888,30,0,16,3.5,1.589752
4889,30,0,17,3.5,1.14285
4890,30,0,18,3.5,0.9423
4891,30,0,19,3.5,1.05255
4892,30,0,20,3.5,0.903968
4893,30,0,21,3.5,0.936
4894,30,0,22,3.5,1.00845
4895,30,0,23,3.5,0.97275
4896,30,1,0,3.5,1.34655
4897,30,1,1,3.5,1.655366
4898,30,1,2,3.5,2.243416
4899,30,1,3,3.5,2.460066
4900,30,1,4,3.5,2.904508
4901,30,1,5,3.5,2.738616
4902,30,1,6,3.5,2.846322
4903,30,1,7,3.5,2.96517
4904,30,1,8,3.5,2.874796
4905,30,1,9,3.5,3.13849
4906,30,1,10,3.5,3.134776
4907,30,1,11,3.5,3.5
4908,30,1,12,3.5,3.5
4909,30,1,13,3.5,3.5
4910,30,1,14,3.5,3.366282
4911,30,1,15,3.5,3.227626
4912,30,1,16,3.5,3.220198
4913,30,1,17,3.5,3.258576
4914,30,1,18,3.5,3.090208
4915,30,1,19,3.5,3.065448
4916,30,1,20,3.5,2.78566
4917,30,1,21,3.5,2.715094
4918,30,1,22,3.5,2.87232
4919,30,1,23,3.5,2.689096
4920,30,2,0,3.5,2.573962
4921,30,2,1,3.5,2.721284
4922,30,2,2,3.5,2.689096
4923,30,2,3,3.5,2.120854
4924,30,2,4,3.5,1.46719
4925,30,2,5,3.5,1.40115
4926,30,2,6,3.5,1.687554
4927,30,2,7,3.5,1.93763
4928,30,2,8,3.5,1.864588
4929,30,2,9,3.5,2.530632
4930,30,2,10,3.5,2.935458
4931,30,2,11,3.5,2.712618
4932,30,2,12,3.5,2.861178
4933,30,2,13,3.5,3.030784
4934,30,2,14,3.5,3.041926
4935,30,2,15,3.5,2.70519
4936,30,2,16,3.5,2.356074
4937,30,2,17,3.5,1.91287
4938,30,2,18,3.5,1.822496
4939,30,2,19,3.5,1.818782
4940,30,2,20,3.5,1.920298
4941,30,2,21,3.5,2.679192
4942,30,2,22,3.5,3.5
4943,30,2,23,3.5,3.5
4944,30,3,0,3.5,3.5
4945,30,3,1,3.5,3.5
4946,30,3,2,3.5,3.5
4947,30,3,3,3.5,3.05802
4948,30,3,4,3.5,1.713552
4949,30,3,5,3.5,1.3371
4950,30,3,6,3.5,1.34025
4951,30,3,7,3.5,1.623178
4952,30,3,8,3.5,2.019338
4953,30,3,9,3.5,2.492254
4954,30,3,10,3.5,3.345236
4955,30,3,11,3.5,3.5
4956,30,3,12,3.5,3.5
4957,30,3,13,3.5,3.5
4958,30,3,14,3.5,3.5
4959,30,3,15,3.5,3.493796
4960,30,3,16,3.5,2.840132
4961,30,3,17,3.5,2.307792
4962,30,3,18,3.5,1.998292
4963,30,3,19,3.5,2.118378
4964,30,3,20,3.5,2.369692
4965,30,3,21,3.5,2.541774
4966,30,3,22,3.5,2.781946
4967,30,3,23,3.5,3.137252
4968,30,4,0,3.5,2.906984
4969,30,4,1,3.5,2.749758
4970,30,4,2,3.5,2.676716
4971,30,4,3,3.5,2.44521
4972,30,4,4,3.5,2.112188
4973,30,4,5,3.5,2.31522
4974,30,4,6,3.5,2.162946
4975,30,4,7,3.5,2.187706
4976,30,4,8,3.5,2.54425
4977,30,4,9,3.5,2.82899
4978,30,4,10,3.5,2.58139
4979,30,4,11,3.5,2.598722
4980,30,4,12,3.5,3.007262
4981,30,4,13,3.5,3.066686
4982,30,4,14,3.5,2.919364
4983,30,4,15,3.5,2.552916
4984,30,4,16,3.5,2.23475
4985,30,4,17,3.5,1.753168
4986,30,4,18,3.5,1.525376
4987,30,4,19,3.5,1.41585
4988,30,4,20,3.5,1.3497
4989,30,4,21,3.5,1.3749
4990,30,4,22,3.5,1.534042
4991,30,4,23,3.5,2.125806
4992,30,5,0,3.5,2.102284
4993,30,5,1,3.5,2.60615
4994,30,5,2,3.5,3.081542
4995,30,5,3,3.5,3.360092
4996,30,5,4,3.5,2.8228
4997,30,5,5,3.5,1.635558
4998,30,5,6,3.5,1.961152
4999,30,5,7,3.5,1.534042
5000,30,5,8,3.5,1.27095
5001,30,5,9,3.5,1.1712
5002,30,5,10,3.5,1.608322
5003,30,5,11,3.5,2.306554
5004,30,5,12,3.5,2.871082
5005,30,5,13,3.5,3.129824
5006,30,5,14,3.5,3.023356
5007,30,5,15,3.5,2.49473
5008,30,5,16,3.5,1.86335
5009,30,5,17,3.5,1.14915
5010,30,5,18,3.5,0.87776
5011,30,5,19,3.5,1.0179
5012,30,5,20,3.5,1.23945
5013,30,5,21,3.5,1.06725
5014,30,5,22,3.5,1.2468
5015,30,5,23,3.5,1.598418
5016,30,6,0,3.5,1.512996
5017,30,6,1,3.5,1.47957
5018,30,6,2,3.5,1.489474
5019,30,6,3,3.5,1.54147
5020,30,6,4,3.5,1.377
5021,30,6,5,3.5,1.25415
5022,30,6,6,3.5,1.22265
5023,30,6,7,3.5,1.21425
5024,30,6,8,3.5,1.20375
5025,30,6,9,3.5,1.46719
5026,30,6,10,3.5,1.864588
5027,30,6,11,3.5,2.082476
5028,30,6,12,3.5,1.994578
5029,30,6,13,3.5,1.904204
5030,30,6,14,3.5,1.843542
5031,30,6,15,3.5,1.740788
5032,30,6,16,3.5,1.55385
5033,30,6,17,3.5,1.732122
5034,30,6,18,3.5,1.68384
5035,30,6,19,3.5,1.92525
5036,30,6,20,3.5,1.599656
5037,30,6,21,3.5,1.647938
5038,30,6,22,3.5,1.472142
5039,30,6,23,3.5,1.619464
5040,31,0,0,3.5,1.495664
5041,31,0,1,3.5,1.47957
5042,31,0,2,3.5,1.44315
5043,31,0,3,3.5,1.31085
5044,31,0,4,3.5,1.4463
5045,31,0,5,3.5,1.24365
5046,31,0,6,3.5,1.07355
5047,31,0,7,3.5,0.858832
5048,31,0,8,3.5,0.86684
5049,31,0,9,3.5,1.16385
5050,31,0,10,3.5,1.19115
5051,31,0,11,3.5,1.30455
5052,31,0,12,3.5,1.524138
5053,31,0,13,3.5,1.893062
5054,31,0,14,3.5,2.039146
5055,31,0,15,3.5,1.672698
5056,31,0,16,3.5,1.0977
5057,31,0,17,3.5,1.46719
5058,31,0,18,3.5,1.691268
5059,31,0,19,3.5,1.82002
5060,31,0,20,3.5,1.744502
5061,31,0,21,3.5,1.989626
5062,31,0,22,3.5,1.740788
5063,31,0,23,3.5,1.79526
5064,31,1,0,3.5,1.790308
5065,31,1,1,3.5,2.483588
5066,31,1,2,3.5,2.664336
5067,31,1,3,3.5,2.40188
5068,31,1,4,3.5,1.786594
5069,31,1,5,3.5,1.716028
5070,31,1,6,3.5,1.37805
5071,31,1,7,3.5,1.928964
5072,31,1,8,3.5,1.941344
5073,31,1,9,3.5,2.416736
5074,31,1,10,3.5,2.762138
5075,31,1,11,3.5,2.812896
5076,31,1,12,3.5,3.006024
5077,31,1,13,3.5,3.275908
5078,31,1,14,3.5,3.352664
5079,31,1,15,3.5,3.048116
5080,31,1,16,3.5,2.670526
5081,31,1,17,3.5,2.399404
5082,31,1,18,3.5,2.070096
5083,31,1,19,3.5,2.013148
5084,31,1,20,3.5,1.891824
5085,31,1,21,3.5,1.941344
5086,31,1,22,3.5,1.93144
5087,31,1,23,3.5,1.872016
5088,31,2,0,3.5,1.827448
5089,31,2,1,3.5,2.034194
5090,31,2,2,3.5,2.138186
5091,31,2,3,3.5,1.777928
5092,31,2,4,3.5,1.675174
5093,31,2,5,3.5,1.469666
5094,31,2,6,3.5,1.01895
5095,31,2,7,3.5,1.1943
5096,31,2,8,3.5,1.16595
5097,31,2,9,3.5,1.36125
5098,31,2,10,3.5,1.4463
5099,31,2,11,3.5,1.521662
5100,31,2,12,3.5,1.904204
5101,31,2,13,3.5,2.015624
5102,31,2,14,3.5,2.260748
5103,31,2,15,3.5,2.050288
5104,31,2,16,3.5,1.790308
5105,31,2,17,3.5,1.537756
5106,31,2,18,3.5,1.30875
5107,31,2,19,3.5,1.3707
5108,31,2,20,3.5,1.61575
5109,31,2,21,3.5,1.38435
5110,31,2,22,3.5,1.3854
