horizon_hour,week,weekday,hour,demand
2123,13,4,11,22.4775
2124,13,4,12,23.1075
2125,13,4,13,22.06125
2126,13,4,14,21.51
2127,13,4,15,20.9025
2128,13,4,16,20.34
2129,13,4,17,20.25
2130,13,4,18,20.7225
2131,13,4,19,21.8925
2132,13,4,20,22.4325
2133,13,4,21,21.8025
2134,13,4,22,20.745
2135,13,4,23,18.405
2136,13,5,0,16.5375
2137,13,5,1,14.9625
2138,13,5,2,14.265
2139,13,5,3,13.53375
2140,13,5,4,13.23
2141,13,5,5,12.915
2142,13,5,6,13.005
2143,13,5,7,13.2525
2144,13,5,8,14.7375
2145,13,5,9,17.73
2146,13,5,10,19.08
2147,13,5,11,20.26125
2148,13,5,12,20.835
2149,13,5,13,20.41875
2150,13,5,14,20.025
2151,13,5,15,19.08
2152,13,5,16,18.2475
2153,13,5,17,17.91
2154,13,5,18,18.63
2155,13,5,19,21.3075
2156,13,5,20,22.8825
2157,13,5,21,22.32
2158,13,5,22,20.3625
2159,13,5,23,17.685
2160,13,6,0,15.8175
2161,13,6,1,13.9275
2162,13,6,2,13.2525
2163,13,6,3,13.095
2164,13,6,4,13.005
2165,13,6,5,12.7575
2166,13,6,6,13.05
2167,13,6,7,14.4675
2168,13,6,8,16.1325
2169,13,6,9,19.26
2170,13,6,10,20.2725
2171,13,6,11,20.5875
2172,13,6,12,20.34
2173,13,6,13,19.8675
2174,13,6,14,18.81
2175,13,6,15,18.45
2176,13,6,16,18.27
2177,13,6,17,17.865
2178,13,6,18,19.26
2179,13,6,19,21.465
2180,13,6,20,21.5325
2181,13,6,21,20.835
2182,13,6,22,19.3275
2183,13,6,23,17.3925
2184,14,0,0,15.2775
2185,14,0,1,13.7475
2186,14,0,2,12.825
2187,14,0,3,12.375
2188,14,0,4,12.69
2189,14,0,5,12.825
2190,14,0,6,15.66
2191,14,0,7,19.2375
2192,14,0,8,20.07
2193,14,0,9,21.3075
2194,14,0,10,21.4875
2195,14,0,11,21.78
2196,14,0,12,21.7575
2197,14,0,13,21.69
2198,14,0,14,20.93625
2199,14,0,15,19.485
2200,14,0,16,19.99125
2201,14,0,17,20.25
2202,14,0,18,21.7125
2203,14,0,19,22.905
2204,14,0,20,22.66875
2205,14,0,21,21.96
2206,14,0,22,19.81125
2207,14,0,23,16.92
2208,14,1,0,14.7825
2209,14,1,1,13.8375
2210,14,1,2,13.0725
2211,14,1,3,13.05
2212,14,1,4,12.87
2213,14,1,5,13.6575
2214,14,1,6,17.4825
2215,14,1,7,19.9575
2216,14,1,8,21.375
2217,14,1,9,21.87
2218,14,1,10,22.2975
2219,14,1,11,22.545
2220,14,1,12,21.9825
2221,14,1,13,21.2625
2222,14,1,14,21.4875
2223,14,1,15,21.5775
2224,14,1,16,21.2625
2225,14,1,17,20.7225
2226,14,1,18,21.43125
2227,14,1,19,23.1075
2228,14,1,20,24.0975
2229,14,1,21,23.085
2230,14,1,22,20.93625
2231,14,1,23,18.34875
2232,14,2,0,16.065
2233,14,2,1,14.50125
2234,14,2,2,13.59
2235,14,2,3,13.32
2236,14,2,4,13.59
2237,14,2,5,13.86
2238,14,2,6,18.12375
2239,14,2,7,20.7225
2240,14,2,8,21.645
2241,14,2,9,21.96
2242,14,2,10,22.14
2243,14,2,11,22.01625
2244,14,2,12,21.195
2245,14,2,13,20.73375
2246,14,2,14,20.475
2247,14,2,15,20.21625
2248,14,2,16,20.01375
2249,14,2,17,20.0925
2250,14,2,18,20.9475
2251,14,2,19,22.7925
2252,14,2,20,23.49
2253,14,2,21,22.78125
2254,14,2,22,21.3525
2255,14,2,23,17.955
2256,14,3,0,15.84
2257,14,3,1,14.8725
2258,14,3,2,13.68
2259,14,3,3,13.23
2260,14,3,4,13.12875
2261,14,3,5,13.73625
2262,14,3,6,17.74125
2263,14,3,7,21.15
2264,14,3,8,22.0275
2265,14,3,9,22.7475
2266,14,3,10,23.00625
2267,14,3,11,23.1075
2268,14,3,12,22.2525
2269,14,3,13,21.47625
2270,14,3,14,21.3975
2271,14,3,15,21.02625
2272,14,3,16,20.565
2273,14,3,17,20.07
2274,14,3,18,21.13875
2275,14,3,19,22.26375
2276,14,3,20,22.32
2277,14,3,21,21.74625
2278,14,3,22,20.52
2279,14,3,23,18.315
2280,14,4,0,16.0875
2281,14,4,1,14.625
2282,14,4,2,13.77
2283,14,4,3,13.23
2284,14,4,4,12.9825
2285,14,4,5,12.67875
2286,14,4,6,13.19625
2287,14,4,7,14.0625
2288,14,4,8,15.5025
2289,14,4,9,17.71875
2290,14,4,10,18.68625
2291,14,4,11,19.5525
2292,14,4,12,20.9025
2293,14,4,13,20.73375
2294,14,4,14,20.19375
2295,14,4,15,19.42875
2296,14,4,16,18.675
2297,14,4,17,18.1575
2298,14,4,18,19.00125
2299,14,4,19,20.8125
2300,14,4,20,21.52125
2301,14,4,21,20.8575
2302,14,4,22,19.83375
2303,14,4,23,17.6625
2304,14,5,0,15.255
2305,14,5,1,13.7025
2306,14,5,2,12.87
2307,14,5,3,12.45375
2308,14,5,4,12.29625
2309,14,5,5,12.20625
2310,14,5,6,12.06
2311,14,5,7,12.6675
2312,14,5,8,15.91875
2313,14,5,9,17.8875
2314,14,5,10,18.18
2315,14,5,11,18.5625
2316,14,5,12,19.2825
2317,14,5,13,19.44
2318,14,5,14,19.0125
2319,14,5,15,18.63
2320,14,5,16,18.75375
2321,14,5,17,19.00125
2322,14,5,18,20.93625
2323,14,5,19,22.815
2324,14,5,20,22.62375
2325,14,5,21,21.54375
2326,14,5,22,19.00125
2327,14,5,23,16.515
2328,14,6,0,15.3225
2329,14,6,1,14.085
2330,14,6,2,13.005
2331,14,6,3,12.9375
2332,14,6,4,12.90375
2333,14,6,5,13.05
2334,14,6,6,13.185
2335,14,6,7,14.0625
2336,14,6,8,16.2
2337,14,6,9,17.775
2338,14,6,10,19.2825
2339,14,6,11,19.53
2340,14,6,12,21.105
2341,14,6,13,21.7575
2342,14,6,14,20.3625
2343,14,6,15,19.8
2344,14,6,16,19.20375
2345,14,6,17,18.9
2346,14,6,18,19.98
2347,14,6,19,21.87
2348,14,6,20,21.9825
2349,14,6,21,21.285
2350,14,6,22,19.26
2351,14,6,23,16.8525
2352,15,0,0,15.3
2353,15,0,1,13.8825
2354,15,0,2,12.94875
2355,15,0,3,12.51
2356,15,0,4,12.58875
2357,15,0,5,12.9825
2358,15,0,6,16.3125
2359,15,0,7,20.205
2360,15,0,8,21.56625
2361,15,0,9,22.5675
2362,15,0,10,22.8825
2363,15,0,11,22.6125
2364,15,0,12,22.42125
2365,15,0,13,21.9375
2366,15,0,14,21.49875
2367,15,0,15,20.91375
2368,15,0,16,20.91375
2369,15,0,17,20.7
2370,15,0,18,22.7925
2371,15,0,19,24.075
2372,15,0,20,23.7375
2373,15,0,21,23.2425
2374,15,0,22,20.5875
2375,15,0,23,17.92125
2376,15,1,0,16.00875
2377,15,1,1,14.47875
2378,15,1,2,13.905
2379,15,1,3,13.62375
2380,15,1,4,13.62375
2381,15,1,5,13.64625
2382,15,1,6,17.8875
2383,15,1,7,21.92625
2384,15,1,8,23.05125
2385,15,1,9,23.3325
2386,15,1,10,22.93875
2387,15,1,11,22.4775
2388,15,1,12,23.22
2389,15,1,13,21.90375
2390,15,1,14,20.97
2391,15,1,15,20.6325
2392,15,1,16,20.0475
2393,15,1,17,20.655
2394,15,1,18,22.7025
2395,15,1,19,24.165
2396,15,1,20,24.2325
2397,15,1,21,23.0625
2398,15,1,22,21.34125
2399,15,1,23,18.765
2400,15,2,0,16.14375
2401,15,2,1,14.59125
2402,15,2,2,14.00625
2403,15,2,3,13.905
2404,15,2,4,13.725
2405,15,2,5,13.995
2406,15,2,6,18.1575
2407,15,2,7,20.88
2408,15,2,8,22.0725
2409,15,2,9,22.7025
2410,15,2,10,22.5675
2411,15,2,11,22.32
2412,15,2,12,21.9375
2413,15,2,13,21.3075
2414,15,2,14,20.475
2415,15,2,15,20.2725
2416,15,2,16,19.8675
2417,15,2,17,20.4075
2418,15,2,18,22.2075
2419,15,2,19,23.7825
2420,15,2,20,23.49
2421,15,2,21,23.085
2422,15,2,22,20.43
2423,15,2,23,18.25875
2424,15,3,0,15.885
2425,15,3,1,14.8725
2426,15,3,2,14.445
2427,15,3,3,14.22
2428,15,3,4,14.2425
2429,15,3,5,14.49
2430,15,3,6,18.6975
2431,15,3,7,21.6225
2432,15,3,8,22.4325
2433,15,3,9,23.0175
2434,15,3,10,23.1525
2435,15,3,11,22.55625
2436,15,3,12,21.9825
2437,15,3,13,21.4425
2438,15,3,14,21.105
2439,15,3,15,20.835
2440,15,3,16,20.205
2441,15,3,17,20.115
2442,15,3,18,22.2525
2443,15,3,19,23.76
2444,15,3,20,23.76
2445,15,3,21,23.085
2446,15,3,22,20.30625
2447,15,3,23,17.98875
2448,15,4,0,15.67125
2449,15,4,1,14.27625
2450,15,4,2,13.4325
2451,15,4,3,13.23
2452,15,4,4,13.1175
2453,15,4,5,13.33125
2454,15,4,6,17.29125
2455,15,4,7,21.1725
2456,15,4,8,22.3875
2457,15,4,9,23.13
2458,15,4,10,22.9725
2459,15,4,11,22.6575
2460,15,4,12,22.14
2461,15,4,13,21.285
2462,15,4,14,20.01375
2463,15,4,15,20.115
2464,15,4,16,18.8325
2465,15,4,17,18.9675
2466,15,4,18,21.285
2467,15,4,19,23.085
2468,15,4,20,22.7475
2469,15,4,21,22.185
2470,15,4,22,20.3175
2471,15,4,23,18.12375
2472,15,5,0,16.155
2473,15,5,1,14.20875
2474,15,5,2,13.19625
2475,15,5,3,12.825
2476,15,5,4,12.42
2477,15,5,5,12.31875
2478,15,5,6,12.6
2479,15,5,7,13.19625
2480,15,5,8,15.08625
2481,15,5,9,17.24625
2482,15,5,10,18.37125
2483,15,5,11,18.7425
2484,15,5,12,19.00125
2485,15,5,13,18.9
2486,15,5,14,18.34875
2487,15,5,15,17.55
2488,15,5,16,17.5725
2489,15,5,17,18.0
2490,15,5,18,20.3625
2491,15,5,19,21.2625
2492,15,5,20,21.15
2493,15,5,21,20.565
2494,15,5,22,19.395
2495,15,5,23,17.325
2496,15,6,0,15.75
2497,15,6,1,14.6925
2498,15,6,2,13.35375
2499,15,6,3,12.915
2500,15,6,4,12.34125
2501,15,6,5,11.84625
2502,15,6,6,12.2175
2503,15,6,7,12.5775
2504,15,6,8,14.175
2505,15,6,9,16.2675
2506,15,6,10,17.91
2507,15,6,11,19.6875
2508,15,6,12,19.935
2509,15,6,13,19.71
2510,15,6,14,19.7325
2511,15,6,15,19.125
2512,15,6,16,18.9
2513,15,6,17,18.8775
2514,15,6,18,21.42
2515,15,6,19,22.95
2516,15,6,20,21.7125
2517,15,6,21,21.06
2518,15,6,22,19.305
2519,15,6,23,17.53875
2520,16,0,0,15.69375
2521,16,0,1,13.98375
2522,16,0,2,13.23
2523,16,0,3,12.51
2524,16,0,4,12.7125
2525,16,0,5,13.35375
2526,16,0,6,17.19
2527,16,0,7,19.6875
2528,16,0,8,19.99125
2529,16,0,9,20.80125
2530,16,0,10,21.13875
2531,16,0,11,20.91375
2532,16,0,12,21.105
2533,16,0,13,21.195
2534,16,0,14,20.7675
2535,16,0,15,20.565
2536,16,0,16,20.6775
2537,16,0,17,21.015
2538,16,0,18,23.76
2539,16,0,19,23.9625
2540,16,0,20,23.67
2541,16,0,21,22.8825
2542,16,0,22,20.115
2543,16,0,23,17.40375
2544,16,1,0,15.08625
2545,16,1,1,13.4775
2546,16,1,2,13.14
2547,16,1,3,12.87
2548,16,1,4,12.7575
2549,16,1,5,13.30875
2550,16,1,6,17.595
2551,16,1,7,20.2725
2552,16,1,8,21.0825
2553,16,1,9,22.2075
2554,16,1,10,22.8825
2555,16,1,11,22.5
2556,16,1,12,22.5675
2557,16,1,13,22.1625
2558,16,1,14,21.6225
2559,16,1,15,21.465
2560,16,1,16,21.3975
2561,16,1,17,20.97
2562,16,1,18,23.31
2563,16,1,19,23.76
2564,16,1,20,23.13
2565,16,1,21,22.14
2566,16,1,22,20.53125
2567,16,1,23,17.7975
2568,16,2,0,16.155
2569,16,2,1,14.265
2570,16,2,2,13.9725
2571,16,2,3,13.815
2572,16,2,4,13.8825
2573,16,2,5,13.9725
2574,16,2,6,18.28125
2575,16,2,7,20.53125
2576,16,2,8,21.8475
2577,16,2,9,22.08375
2578,16,2,10,22.51125
2579,16,2,11,22.6125
2580,16,2,12,22.1175
2581,16,2,13,21.0825
2582,16,2,14,20.2725
2583,16,2,15,19.92375
2584,16,2,16,20.5875
2585,16,2,17,22.9275
2586,16,2,18,24.345
2587,16,2,19,25.38
2588,16,2,20,24.9525
2589,16,2,21,23.895
2590,16,2,22,21.0375
2591,16,2,23,17.96625
2592,16,3,0,15.6825
2593,16,3,1,14.49
2594,16,3,2,13.68
2595,16,3,3,13.1625
2596,16,3,4,12.852
2597,16,3,5,13.41
2598,16,3,6,18.3375
2599,16,3,7,20.9925
2600,16,3,8,22.0725
2601,16,3,9,23.175
2602,16,3,10,23.5125
2603,16,3,11,23.0175
2604,16,3,12,22.9275
2605,16,3,13,22.815
2606,16,3,14,22.3425
2607,16,3,15,22.0725
2608,16,3,16,21.8025
2609,16,3,17,21.51
2610,16,3,18,22.365
2611,16,3,19,23.0175
2612,16,3,20,23.7375
2613,16,3,21,22.3875
2614,16,3,22,20.4075
2615,16,3,23,18.36
2616,16,4,0,16.245
2617,16,4,1,14.625
2618,16,4,2,13.68
2619,16,4,3,13.3875
2620,16,4,4,13.14
2621,16,4,5,13.35375
2622,16,4,6,15.8625
2623,16,4,7,19.3725
2624,16,4,8,20.2725
2625,16,4,9,21.04875
2626,16,4,10,20.6325
2627,16,4,11,20.9025
2628,16,4,12,21.285
2629,16,4,13,21.0375
2630,16,4,14,20.37375
2631,16,4,15,19.485
2632,16,4,16,19.51875
2633,16,4,17,20.4075
2634,16,4,18,22.6125
2635,16,4,19,22.7475
2636,16,4,20,22.5
2637,16,4,21,21.5325
2638,16,4,22,20.34
2639,16,4,23,18.12375
2640,16,5,0,16.245
2641,16,5,1,14.76
2642,16,5,2,13.78125
2643,16,5,3,13.5
2644,16,5,4,13.32
2645,16,5,5,13.0275
2646,16,5,6,13.17375
2647,16,5,7,13.7475
2648,16,5,8,16.6275
2649,16,5,9,18.2475
2650,16,5,10,19.5525
2651,16,5,11,19.6425
2652,16,5,12,19.9125
2653,16,5,13,19.94625
2654,16,5,14,19.42875
2655,16,5,15,18.84375
2656,16,5,16,18.27
2657,16,5,17,20.12625
2658,16,5,18,22.815
2659,16,5,19,24.435
2660,16,5,20,24.345
2661,16,5,21,23.5125
2662,16,5,22,20.9475
2663,16,5,23,17.9775
2664,16,6,0,15.9975
2665,16,6,1,14.6925
2666,16,6,2,13.68
2667,16,6,3,13.3875
2668,16,6,4,13.32
2669,16,6,5,13.9725
2670,16,6,6,14.715
2671,16,6,7,15.885
2672,16,6,8,17.3925
2673,16,6,9,19.125
2674,16,6,10,20.97
2675,16,6,11,21.69
2676,16,6,12,22.14
2677,16,6,13,22.185
2678,16,6,14,21.8925
2679,16,6,15,21.3075
2680,16,6,16,20.9025
2681,16,6,17,21.24
2682,16,6,18,22.0275
2683,16,6,19,23.4225
2684,16,6,20,22.905
2685,16,6,21,22.005
2686,16,6,22,20.1375
2687,16,6,23,18.1125
2688,17,0,0,15.53625
2689,17,0,1,14.1975
2690,17,0,2,13.1175
2691,17,0,3,12.78
2692,17,0,4,12.6
2693,17,0,5,13.4775
2694,17,0,6,16.70625
2695,17,0,7,20.0475
2696,17,0,8,20.9925
2697,17,0,9,21.72375
2698,17,0,10,21.52125
2699,17,0,11,21.06
2700,17,0,12,21.1275
2701,17,0,13,20.55375
2702,17,0,14,20.3175
2703,17,0,15,20.84625
2704,17,0,16,21.22875
2705,17,0,17,21.52125
2706,17,0,18,23.2425
2707,17,0,19,24.15375
2708,17,0,20,23.59125
2709,17,0,21,22.905
2710,17,0,22,20.79
2711,17,0,23,17.46
2712,17,1,0,15.0525
2713,17,1,1,13.93875
2714,17,1,2,13.2075
2715,17,1,3,12.85875
2716,17,1,4,12.7575
2717,17,1,5,13.77
2718,17,1,6,18.45
2719,17,1,7,21.1725
2720,17,1,8,22.455
2721,17,1,9,23.2875
2722,17,1,10,23.6025
2723,17,1,11,23.04
2724,17,1,12,23.02875
2725,17,1,13,22.6125
2726,17,1,14,22.3875
2727,17,1,15,22.4775
2728,17,1,16,22.365
2729,17,1,17,22.1175
2730,17,1,18,23.265
2731,17,1,19,24.4575
2732,17,1,20,24.165
2733,17,1,21,23.22
2734,17,1,22,21.33
2735,17,1,23,18.54
2736,17,2,0,16.2
2737,17,2,1,14.86125
2738,17,2,2,14.56875
2739,17,2,3,14.11875
2740,17,2,4,14.1075
2741,17,2,5,14.3325
2742,17,2,6,18.45
2743,17,2,7,21.1725
2744,17,2,8,22.1625
2745,17,2,9,23.04
2746,17,2,10,23.085
2747,17,2,11,23.175
2748,17,2,12,23.2875
2749,17,2,13,22.68
2750,17,2,14,21.63375
2751,17,2,15,21.22875
2752,17,2,16,21.1725
2753,17,2,17,21.90375
2754,17,2,18,23.94
2755,17,2,19,24.62625
2756,17,2,20,24.5025
2757,17,2,21,23.43375
2758,17,2,22,21.78
2759,17,2,23,18.54
2760,17,3,0,16.63875
2761,17,3,1,15.0525
2762,17,3,2,13.87125
2763,17,3,3,13.635
2764,17,3,4,13.5
2765,17,3,5,13.96125
2766,17,3,6,18.23625
2767,17,3,7,21.195
2768,17,3,8,22.0275
2769,17,3,9,22.59
2770,17,3,10,22.995
2771,17,3,11,23.0175
2772,17,3,12,22.77
2773,17,3,13,22.15125
2774,17,3,14,22.0725
2775,17,3,15,21.6
2776,17,3,16,21.11625
2777,17,3,17,22.4325
2778,17,3,18,24.165
2779,17,3,19,22.905
2780,17,3,20,22.5
2781,17,3,21,22.005
2782,17,3,22,20.1825
2783,17,3,23,18.34875
2784,17,4,0,16.155
2785,17,4,1,14.7825
2786,17,4,2,14.355
2787,17,4,3,13.8375
2788,17,4,4,13.44375
2789,17,4,5,13.2525
2790,17,4,6,13.7925
2791,17,4,7,13.9275
2792,17,4,8,15.0975
2793,17,4,9,17.44875
2794,17,4,10,18.88875
2795,17,4,11,20.025
2796,17,4,12,20.6325
2797,17,4,13,21.06
2798,17,4,14,20.86875
2799,17,4,15,20.655
2800,17,4,16,20.79
2801,17,4,17,22.01625
2802,17,4,18,23.59125
2803,17,4,19,23.5575
2804,17,4,20,22.8375
2805,17,4,21,21.5325
2806,17,4,22,20.14875
2807,17,4,23,17.65125
2808,17,5,0,15.39
2809,17,5,1,13.995
2810,17,5,2,13.365
2811,17,5,3,13.14
2812,17,5,4,13.1175
2813,17,5,5,13.6125
2814,17,5,6,14.4675
2815,17,5,7,16.74
2816,17,5,8,19.58625
2817,17,5,9,20.79
2818,17,5,10,21.915
2819,17,5,11,22.7025
2820,17,5,12,23.445
2821,17,5,13,22.80375
2822,17,5,14,22.87125
2823,17,5,15,22.32
2824,17,5,16,20.385
2825,17,5,17,19.935
2826,17,5,18,21.3525
2827,17,5,19,21.3975
2828,17,5,20,21.375
2829,17,5,21,20.7675
2830,17,5,22,19.83375
2831,17,5,23,18.045
2832,17,6,0,16.1325
2833,17,6,1,14.8275
2834,17,6,2,13.6575
2835,17,6,3,12.6225
2836,17,6,4,12.65625
2837,17,6,5,12.555
2838,17,6,6,12.96
2839,17,6,7,13.86
2840,17,6,8,16.065
2841,17,6,9,17.71875
2842,17,6,10,19.89
2843,17,6,11,20.23875
2844,17,6,12,20.71125
2845,17,6,13,20.82375
2846,17,6,14,20.835
2847,17,6,15,20.205
2848,17,6,16,19.3275
2849,17,6,17,18.99
2850,17,6,18,20.565
2851,17,6,19,21.51
2852,17,6,20,21.2625
2853,17,6,21,20.8125
2854,17,6,22,20.1375
2855,17,6,23,18.6975
2856,18,0,0,16.3575
2857,18,0,1,14.92875
2858,18,0,2,14.0175
2859,18,0,3,13.3875
2860,18,0,4,13.1625
2861,18,0,5,12.645
2862,18,0,6,12.36375
2863,18,0,7,13.24125
2864,18,0,8,14.2875
2865,18,0,9,16.27875
2866,18,0,10,18.12375
2867,18,0,11,19.36125
2868,18,0,12,20.1375
2869,18,0,13,20.91375
2870,18,0,14,20.5425
2871,18,0,15,20.3175
2872,18,0,16,19.17
2873,18,0,17,20.115
2874,18,0,18,22.455
2875,18,0,19,23.2425
2876,18,0,20,22.995
2877,18,0,21,22.3425
2878,18,0,22,20.46375
2879,18,0,23,18.2925
2880,18,1,0,16.4025
2881,18,1,1,14.85
2882,18,1,2,14.04
2883,18,1,3,13.815
2884,18,1,4,13.8375
2885,18,1,5,14.09625
2886,18,1,6,18.0675
2887,18,1,7,22.4775
2888,18,1,8,23.8275
2889,18,1,9,24.6825
2890,18,1,10,24.7275
2891,18,1,11,23.31
2892,18,1,12,23.4
2893,18,1,13,22.995
2894,18,1,14,22.275
2895,18,1,15,21.9375
2896,18,1,16,21.51
2897,18,1,17,21.555
2898,18,1,18,23.5575
2899,18,1,19,23.535
2900,18,1,20,23.2425
2901,18,1,21,22.7475
2902,18,1,22,21.6
2903,18,1,23,18.7425
2904,18,2,0,16.245
2905,18,2,1,15.24375
2906,18,2,2,14.4675
2907,18,2,3,14.1075
2908,18,2,4,13.64625
2909,18,2,5,14.36625
2910,18,2,6,18.72
2911,18,2,7,21.0375
2912,18,2,8,23.1975
2913,18,2,9,23.1525
2914,18,2,10,23.535
2915,18,2,11,23.83875
2916,18,2,12,24.94125
2917,18,2,13,24.7275
2918,18,2,14,24.0975
2919,18,2,15,23.5575
2920,18,2,16,22.635
2921,18,2,17,22.77
2922,18,2,18,24.03
2923,18,2,19,24.3
2924,18,2,20,23.7825
2925,18,2,21,22.725
2926,18,2,22,21.5775
2927,18,2,23,19.5075
2928,18,3,0,17.2125
2929,18,3,1,15.075
2930,18,3,2,14.4
2931,18,3,3,13.93875
2932,18,3,4,13.77
2933,18,3,5,13.73625
2934,18,3,6,16.6275
2935,18,3,7,20.1825
2936,18,3,8,20.79
2937,18,3,9,21.42
2938,18,3,10,22.1625
2939,18,3,11,22.9725
2940,18,3,12,23.355
2941,18,3,13,23.8275
2942,18,3,14,23.5125
2943,18,3,15,23.49
2944,18,3,16,21.69
2945,18,3,17,20.9025
2946,18,3,18,23.0175
2947,18,3,19,23.7375
2948,18,3,20,23.3775
2949,18,3,21,22.5675
2950,18,3,22,21.2175
2951,18,3,23,19.4175
2952,18,4,0,16.92
2953,18,4,1,14.94
2954,18,4,2,13.9275
2955,18,4,3,13.275
2956,18,4,4,13.30875
2957,18,4,5,13.05
2958,18,4,6,15.39
2959,18,4,7,18.675
2960,18,4,8,19.98
2961,18,4,9,21.24
2962,18,4,10,21.825
2963,18,4,11,22.05
2964,18,4,12,22.2075
2965,18,4,13,21.78
2966,18,4,14,21.9375
2967,18,4,15,21.15
2968,18,4,16,20.88
2969,18,4,17,20.43
2970,18,4,18,23.1075
2971,18,4,19,23.86125
2972,18,4,20,23.3325
2973,18,4,21,21.97125
2974,18,4,22,21.5775
2975,18,4,23,19.08
2976,18,5,0,16.2
2977,18,5,1,14.85
2978,18,5,2,13.635
2979,18,5,3,13.2075
2980,18,5,4,13.14
2981,18,5,5,14.25375
2982,18,5,6,19.755
2983,18,5,7,23.1075
2984,18,5,8,24.21
2985,18,5,9,21.7125
2986,18,5,10,22.5225
2987,18,5,11,24.66
2988,18,5,12,25.65
2989,18,5,13,25.72875
2990,18,5,14,25.03125
2991,18,5,15,25.23375
2992,18,5,16,21.76875
2993,18,5,17,20.73375
2994,18,5,18,22.3425
2995,18,5,19,22.7925
2996,18,5,20,22.3425
2997,18,5,21,21.7575
2998,18,5,22,21.825
2999,18,5,23,19.54125
3000,18,6,0,16.965
3001,18,6,1,15.39
3002,18,6,2,14.7375
3003,18,6,3,14.3775
3004,18,6,4,14.02875
3005,18,6,5,14.1525
3006,18,6,6,14.94
3007,18,6,7,15.7725
3008,18,6,8,18.5175
3009,18,6,9,19.83375
3010,18,6,10,21.105
3011,18,6,11,21.9825
3012,18,6,12,21.915
3013,18,6,13,21.9375
3014,18,6,14,21.4875
3015,18,6,15,21.24
3016,18,6,16,19.395
3017,18,6,17,18.6525
3018,18,6,18,20.8125
3019,18,6,19,22.365
3020,18,6,20,22.05
3021,18,6,21,21.51
3022,18,6,22,20.2275
3023,18,6,23,18.45
3024,19,0,0,16.0425
3025,19,0,1,14.83875
3026,19,0,2,13.6125
3027,19,0,3,13.05
3028,19,0,4,12.915
3029,19,0,5,13.7475
3030,19,0,6,16.785
3031,19,0,7,20.475
3032,19,0,8,21.465
3033,19,0,9,22.4325
3034,19,0,10,23.625
3035,19,0,11,23.6925
3036,19,0,12,24.39
3037,19,0,13,23.6925
3038,19,0,14,21.8025
3039,19,0,15,21.5325
3040,19,0,16,22.2075
3041,19,0,17,22.185
3042,19,0,18,23.85
3043,19,0,19,24.12
3044,19,0,20,23.76
3045,19,0,21,23.2875
3046,19,0,22,21.2625
3047,19,0,23,19.305
3048,19,1,0,16.8975
3049,19,1,1,15.0975
3050,19,1,2,14.355
3051,19,1,3,13.68
3052,19,1,4,13.6125
3053,19,1,5,14.1075
3054,19,1,6,19.26
3055,19,1,7,21.69
3056,19,1,8,23.67
3057,19,1,9,24.03
3058,19,1,10,24.345
3059,19,1,11,23.85
3060,19,1,12,24.19875
3061,19,1,13,23.76
3062,19,1,14,22.2525
3063,19,1,15,21.90375
3064,19,1,16,20.3625
3065,19,1,17,20.43
3066,19,1,18,22.8825
3067,19,1,19,23.4675
3068,19,1,20,23.2425
3069,19,1,21,22.77
3070,19,1,22,21.8925
3071,19,1,23,18.81
3072,19,2,0,16.29
3073,19,2,1,15.1425
3074,19,2,2,13.86
3075,19,2,3,13.5225
3076,19,2,4,13.455
3077,19,2,5,13.725
3078,19,2,6,17.6625
3079,19,2,7,20.5425
3080,19,2,8,22.635
3081,19,2,9,23.2425
3082,19,2,10,23.65875
3083,19,2,11,23.79375
3084,19,2,12,23.985
3085,19,2,13,23.92875
3086,19,2,14,23.41125
3087,19,2,15,23.13
3088,19,2,16,22.39875
3089,19,2,17,22.95
3090,19,2,18,23.58
3091,19,2,19,23.3775
3092,19,2,20,22.905
3093,19,2,21,22.15125
3094,19,2,22,20.30625
3095,19,2,23,18.9225
3096,19,3,0,16.02
3097,19,3,1,14.9175
3098,19,3,2,14.22
3099,19,3,3,13.4325
3100,19,3,4,13.3875
3101,19,3,5,13.62375
3102,19,3,6,16.9425
3103,19,3,7,20.4525
3104,19,3,8,20.55375
3105,19,3,9,21.34125
3106,19,3,10,22.365
3107,19,3,11,23.4225
3108,19,3,12,23.32125
3109,19,3,13,23.14125
3110,19,3,14,21.4875
3111,19,3,15,20.97
3112,19,3,16,20.385
3113,19,3,17,21.58875
3114,19,3,18,23.085
3115,19,3,19,23.265
3116,19,3,20,22.905
3117,19,3,21,22.3875
3118,19,3,22,21.78
3119,19,3,23,19.395
3120,19,4,0,16.38
3121,19,4,1,15.165
3122,19,4,2,14.49
3123,19,4,3,13.9275
3124,19,4,4,13.5225
3125,19,4,5,13.7475
3126,19,4,6,16.90875
3127,19,4,7,19.9575
3128,19,4,8,20.66625
3129,19,4,9,22.01625
3130,19,4,10,22.48875
3131,19,4,11,22.7925
3132,19,4,12,23.2875
3133,19,4,13,23.355
3134,19,4,14,22.8375
3135,19,4,15,22.275
3136,19,4,16,20.4975
3137,19,4,17,21.6675
3138,19,4,18,22.84875
3139,19,4,19,22.55625
3140,19,4,20,22.0725
3141,19,4,21,21.69
3142,19,4,22,21.3525
3143,19,4,23,19.47375
3144,19,5,0,17.0325
3145,19,5,1,15.39
3146,19,5,2,14.67
3147,19,5,3,14.4675
3148,19,5,4,14.16375
3149,19,5,5,14.8275
